date,bagsit_river,bancal_river,bayaoas_river,bucao_river,bulsa_river_ds,bulsa_river_us,camiling_river_ds,camiling_river_us,dapya_river,dumoloc_river,lawis_river,malabobo_river,maloma_river,mapita_river,masinloc_river,pmb1,pmb2,pmb3,pmb4,sc1,sc2,sc3,sc4,sc5,SC5b,sc6,sc7,salasa_river
1999-01-30,2992.0470854042887,4781.296771974311,314.0230719584989,23572.667247758363,3361.426263743963,8101.649128397657,663.6139866101586,4098.458968017217,2930.03659207093,184.19365865098985,6660.831083427516,296.22065156131134,640.1400322801651,52.36389001411873,946.8764684947621,14.850572925785118,37.141347747187154,30.916604752552367,42.10693756437201,27.031626082383156,41.054869536728525,26.51263030728187,13.671765630917463,26.213393949858347,,146.51812510189006,51.887281476311934,2501.4059040421425
1999-01-31,2895.8876095703918,4663.521010223064,330.4442685149809,23033.074477832888,3282.625471530042,7967.295798225003,622.2166719774992,3921.542671968006,2855.2794714799206,193.93666721016208,6424.840015861691,281.9753515151607,624.213928067182,55.589799899073114,916.882362101377,14.572972395524507,36.508636290345116,30.3834276179344,41.33743684384818,26.837845433535282,40.8323936604874,26.332888320111277,13.614058307309817,26.209751500844206,,146.01050436204122,52.060914968480084,2415.7954103821103
1999-02-01,2947.314319250384,4694.677676145603,347.00180748448446,22909.0948428878,2927.5434887940646,7229.512371409594,575.4509276400906,3569.7398178534236,2891.8317519437965,203.8018862834988,6356.681542414345,267.8315258783961,629.4519873821212,58.84428726610376,925.8658989361569,14.680043874255922,36.79346009828754,30.605081624705146,41.61837123264743,26.67691631384094,40.65866453755692,26.182774471433817,13.572167404271143,26.235662695452362,,145.65432028271704,52.2882551727744,2446.113345211759
1999-02-02,2851.1548434164865,4555.247140437179,363.7138678554125,22203.608971744674,2772.9163252216845,6909.750605556989,532.7115055812441,3349.1018822878705,2807.5234213210033,213.80561060622196,6120.690474848519,253.80270457226894,610.8538719446271,62.131162446154235,895.871792542772,14.402443343995314,36.16074864144551,30.071904490087178,40.848870512123604,26.55321892718726,40.540181735045195,26.066239179715243,13.548201777877313,26.295068019499126,,145.46976441865414,52.57646298414506,2360.5028515517265
1999-02-03,2765.5372379764394,4454.2964875075395,380.39865974373635,21741.100883237123,2696.045839787176,6785.26896438984,491.3141909485847,3172.1855862386597,2743.4458893858528,223.78489282611233,5896.68744971973,239.75358838426465,597.2029254763561,65.41232212978944,868.6618035228272,14.152319385805566,35.59357541780237,29.59264386556841,40.15440087083715,26.42295123470287,40.41194958187133,25.943778260298043,13.52107286736969,26.348562614821432,,145.25492122248633,52.85392945309048,2283.172959926671
1999-02-04,2880.2151700195263,4673.022902188425,397.08345163206013,22743.201741670156,2655.85118316151,6848.349414327262,449.9168763159253,2995.2692901894484,2882.2805419120127,233.7641750460026,5900.457230894589,225.70447219626027,626.7799761576102,68.69348181342465,894.3500445982492,14.424250296962134,36.27162862493813,30.137796932934314,40.88552173506059,26.292683542218484,40.28371742869747,25.821317340880846,13.493943956862065,26.402057210143738,,145.04007802631847,53.1313959220359,2363.1745069661833
1999-02-05,3072.5341216873203,4886.919651733742,406.96385355449183,23656.494180303478,2737.6263962308935,6931.6476389926165,532.0695198062558,3332.4320534923345,3022.243573062249,239.3478978552125,6476.95650692594,260.2613040030733,655.9601733590654,69.91213344903905,961.0843819002697,15.490798194211022,38.92294043203142,32.35747587514728,43.92720456907919,28.444360293172988,43.494042191926795,27.93018490576346,14.550323752090272,28.339107113757468,,156.3177588226159,56.825976663268186,2534.395494286249
1999-02-06,2828.7884603395346,4533.592366480001,402.0691000642832,22037.715870527034,2631.801309105194,6659.09066274291,490.322144347997,3141.98985208272,2797.97221128922,236.59677328866238,6020.874274791785,243.01671290279546,608.1818607201161,69.31233345859062,888.7395700210944,14.572852236594555,36.679749263700316,30.492805262652084,41.35592804274681,27.379472427413578,41.90512872808235,26.885627169486533,14.027405994665829,27.380433376491368,,150.72939731130873,54.99658853002744,2332.8565721365344
1999-02-07,2806.4220772625818,4533.592366480001,397.08345163206013,22037.715870527034,2566.5126643471617,6593.839155608784,448.57476888973815,2951.5476506731056,2797.97221128922,233.7641750460026,5816.540933835349,225.70447219626027,608.1818607201161,68.69348181342465,874.8612229841667,14.231914292466122,35.8128609925459,29.76038136223996,40.36030418039904,26.292683542218484,40.28371742869747,25.821317340880846,13.493943956862065,26.402057210143738,,145.04007802631847,53.1313959220359,2305.210292721343
1999-02-08,2657.5532494594386,4310.036286663544,392.0978031998371,20946.806592294284,2402.2339668777186,6224.71894472866,405.48528600529204,2717.383809747149,2660.2659373871347,230.93157680334278,5468.351083634504,208.3922314897251,578.2079565590628,68.0746301682587,827.5734674659549,13.561257483487383,34.159513923004816,28.380959340637514,38.464307367202935,25.20589465702339,38.66230612931259,24.757007512275155,12.960481919058303,25.423681043796105,,139.35075874132824,51.26620331404436,2178.196788886424
1999-02-09,2698.438088745582,4410.986939593185,365.623504331096,21409.314680801835,2348.5271627961633,6218.697571627556,363.3878497214336,2513.415702977131,2724.3434693222857,215.45004545035226,5283.687426850423,187.9521654771737,591.8589030273341,63.59387050372662,827.0267624120438,13.129505553420268,32.99291060433914,27.395372164332027,37.16752928379389,23.206386617988958,35.61271135479757,22.790352959138488,11.94177531471704,23.452838973941603,,128.38887891488173,47.329960578617445,2200.2341216810955
1999-02-10,3338.6461661120584,5196.9373890731285,394.9920252723479,24943.486287644635,2757.0873853977077,6898.639251016547,612.5299950447996,3612.347271918475,3227.412514771711,231.95679284965303,7085.1135095666805,291.41971207884086,698.3944635489928,67.19267044641721,1043.9344785587473,16.494008677592088,41.340075424812326,34.37790805156608,46.742764261273855,29.59571381254542,45.146192137864226,29.057699376800088,15.079281859263704,29.20488139753819,,161.9190479827247,58.306289378061955,2763.5806958511544
1999-02-11,3094.9005047642727,4843.610103819388,390.1881667241537,23324.70797786819,2651.2622982720077,6626.08227476684,570.7826195865407,3421.9050705088603,3003.141152998682,229.28714195921256,6629.031277432526,274.24277058482033,650.6161509100435,66.61192211068631,971.5896666795722,15.57606271997562,39.096884256481225,32.513237439070885,44.171487734941465,28.552726966221687,43.58977650956022,28.03289373285191,14.566908382218578,28.26591008935363,,156.43164424510064,56.51270571957199,2562.0417737014404
1999-02-12,3072.5341216873203,4843.610103819388,385.38430817595946,23324.70797786819,2585.9736535139755,6560.830767632713,529.0352441282819,3231.462869099246,3003.141152998682,226.6174910687721,6424.69793647609,257.06582909079975,650.6161509100435,66.0311737749554,957.7113196426445,15.235124775847188,38.229995985326816,31.780813538658762,43.175863872593716,27.509740119897963,42.033360881256215,27.00808808890373,14.054534905173451,27.326938781169066,,150.9442405074766,54.71912206108202,2534.395494286249
1999-02-13,2828.7884603395346,4468.628044608471,380.4895546857508,21540.036566874103,2404.3221950298175,6102.865355703054,485.9457612438357,2997.299028173289,2769.31858119387,223.86636650222198,5968.615704341934,239.82123799052192,600.1658270465833,65.43137378450697,885.3665077634693,14.31717881823072,35.98680481699571,29.916142926163573,40.60458734626133,26.444852254138553,40.44444741741177,25.9635303526268,13.531617147749008,26.368265043902966,,145.35587899616942,52.88973392784126,2332.8565721365344
1999-02-14,2880.2151700195263,4586.403806359717,354.287940643053,22079.62933679959,2352.5456977276754,6106.715671607453,443.8483249599774,2793.3309214032715,2844.075701784879,208.62925617756042,5795.94008999489,219.58412079674255,616.0919312595665,61.00776908412748,887.6039200829987,13.912903460234462,34.88573973152892,28.984472259957286,39.38284034208965,24.51104727341117,37.492346149518056,24.056132076476406,12.5445433845457,24.456530261293064,,134.69687249077225,49.06090461666669,2363.1745069661833
1999-02-15,2931.6418796995176,4682.524794153787,349.39318715284435,22453.329005507425,2224.9428290670735,5925.157551831903,400.75884207553133,2559.1670804773144,2909.2816123441057,205.87813161101028,5675.523046097694,202.3395296964647,629.3460242480386,60.40796909367905,893.2143946601534,13.764301520602041,34.47761909276674,28.629463930239513,38.91243403440344,23.446159407651763,35.903432685673614,23.01157434019947,12.021625627121255,23.497856524026968,,129.1085109794651,47.231516483425935,2393.4924417958323
1999-02-16,2909.2754966225652,4682.524794153787,344.4075387206213,22453.329005507425,2159.6541843090417,5859.906044697776,359.0114666172724,2368.7248790677,2909.2816123441057,203.0455333683505,5471.189705141259,185.0272889899295,629.3460242480386,59.78911744851309,879.3360476232256,13.423363576473607,33.61073082161233,27.897040029827387,37.916810172055676,22.35937052245667,34.282021386288726,21.94726451159378,11.488163589317493,22.51948035767933,,123.41919169447483,45.366323875434404,2365.8461623806406
1999-02-17,2676.071705668629,4324.367843764476,339.4218902883982,20745.74227593127,1979.9330326042962,5411.812321773621,315.9219837328263,2134.561038141743,2686.138629195152,200.2129351256907,5027.095515444138,167.71504828339434,581.1708581292903,59.170265803347135,809.7753531174909,12.532894190928,31.433077886480117,26.08628592743139,35.42056472496066,21.272581637261574,32.66061008690385,20.882954682988093,10.954701551513729,21.5411041913317,,117.72987240948459,43.501131267442865,2172.587842265904
1999-02-18,2810.270004130344,4346.022617721654,368.6995162876357,20911.635377148912,2447.4912725109457,5988.729800258334,567.7483439085667,3320.935886115772,2695.6898392269354,216.6382088488818,6253.09556118275,271.1149452788041,583.8428693538012,62.750014091320196,893.0454353390577,14.578521855698593,36.63440751340657,30.480829329904147,41.39430789904719,27.64000781238235,42.16159303443007,27.13054900832093,14.081663815681077,27.273444185846756,,151.1590837036444,54.44165559213659,2338.4655187570547
1999-02-19,2598.149953964106,4043.1706589327327,342.22521741889454,19524.111111626244,2347.4571057234843,5745.787891025138,525.6509076247083,3116.9677793457545,2503.457243421482,201.15667749589124,5780.718885909848,250.67487926625276,542.8900299489875,58.26925442678812,825.6799133225784,13.487332195930865,33.89488659796754,28.201245911218013,38.296783913941425,25.64049977334792,39.11199825991505,25.163894455184266,13.062957211339812,25.302602115992258,,140.19720387719792,50.50541285670967,2161.7684027122723
1999-02-20,2639.034793250249,4165.776085819551,337.2486584808729,20152.512301351442,2369.576673000388,5925.174953603986,485.2456395926368,2970.247217452483,2577.0859853884167,198.33222662084245,5648.313799575618,233.36940352034333,559.2129876417696,57.652307947093924,828.5062705262926,13.311253684227585,33.421227726006464,27.79232107140105,37.75134652701785,24.555900990096394,37.49383674408421,24.101559835811454,12.530549601573984,24.32619619255278,,134.51798036957598,48.64380069619322,2183.8057355069436
1999-02-21,2490.1659654471055,3963.8747799602706,332.35390499066426,19227.496124336336,2281.124346889403,5741.463178403814,443.4982641343779,2779.8050160428684,2448.930921518115,195.58110205429233,5300.123949374773,216.12481242006547,531.9110947052274,57.05250795664549,781.2185150080808,12.640596875248848,31.767880656465383,26.412899049798607,35.85534971382174,23.491013124336984,35.90492328023977,23.05700209953452,12.00763184414954,23.367522455286682,,128.92961885826884,46.81441256295247,2056.7922316720255
1999-02-22,2341.2971376439627,3783.628248058167,327.4591515004556,18468.373048538866,2268.498392136876,5743.159838883595,403.09299610230636,2633.0844541495962,2330.327067679596,192.82997748774216,4951.934099173925,198.88022131978764,507.28121299319577,56.45270796619705,733.9307594898687,11.969940066270107,30.11453358692429,25.033477028196153,33.95935290062563,22.426125258577578,34.31600981639533,22.012444363257593,11.484714086725095,22.408848718020586,,123.34125734696168,44.985024429711714,1929.7787278371068
1999-02-23,2318.93075456701,3783.628248058167,322.64620345806,18468.373048538866,2203.2097473788444,5677.908331749467,361.3456206440474,2442.642252739982,2330.327067679596,190.15217922969074,4747.60075821749,181.69651486514135,507.28121299319577,55.870054464994396,720.0524124529409,11.629002122141676,29.247645315769876,24.301053127784023,32.96372903827787,21.38094831031028,32.75634440453728,20.985663510076535,10.971286181642036,21.467907166927862,,117.8437578319693,43.18786032374666,1902.132448421915
1999-02-24,2348.9929913794876,3603.3817161560632,335.51172239501693,17709.249972741396,2712.8929506905733,6201.617049302262,654.5692954524472,3805.933396763222,2211.7232138410773,196.84259176132053,5981.819065218276,299.34847686732746,482.6513312811644,56.225798033484836,780.418370972526,13.430175447826564,33.83645996875946,28.20435997299007,38.28138242737832,27.944345236222492,42.48305301185867,27.414975031812848,14.157010197454964,27.20585985336522,,151.79068564334628,53.95833160374732,1996.2891799085305
1999-02-25,2516.3802753918203,3906.2336749449837,330.7078638468227,19096.774238264064,2682.349827961971,6314.055944267203,612.8219199941884,3615.4911953536075,2403.9558096465307,194.17294087088013,5993.270488128457,282.17153537330694,523.6041706859779,55.64504969775394,816.6541366575244,13.58381580097359,34.149259895185075,28.442433254363426,38.6363179913031,26.901358389898768,40.92663738355466,26.39016938786467,13.644636720409839,26.266888545180656,,146.30328190572223,52.16474794525736,2117.693737122929
1999-02-26,2494.013892314868,3927.8884489021607,325.72221541459965,19262.6673394817,2692.8875545623982,6434.212872813028,572.4166519621167,3468.7706334603354,2413.5070196783136,191.34034262822027,5788.9371471720215,264.8592946667718,526.276181910489,55.02619805258798,802.7757896205967,13.242877856845157,33.28237162403067,27.710009353951303,37.64069412895535,25.814569504703673,39.30522608416978,25.32585955925898,13.111174682606077,25.28851237883302,,140.61396262073197,50.299555337265815,2090.0474577077375
1999-02-27,2598.149953964106,4129.789754761442,321.00925180841983,20187.683516496814,2650.7625911573195,6487.421633744946,530.6692765038579,3278.328432050721,2541.662083548616,188.75216541388951,5728.460315459997,247.75000277900855,553.5780748470314,54.4645013715746,822.3068510649532,13.231658777567029,33.201942151262934,27.624583574729503,37.545443217455954,24.793483677815633,37.78130829140621,24.32080600763956,12.609345485940269,24.36924349972999,,135.22751665679104,48.54177615352663,2161.7684027122723
1999-02-28,2386.029903797868,3848.592569929698,316.2053932602256,18966.052352191793,2626.5547957283165,6429.888160191704,490.2640084717863,3131.6078701574493,2358.9806977749463,186.08251452344908,5308.342210636945,230.57306128498806,515.2972466667287,53.883753035843704,758.3143913060991,12.396142536163138,31.1553656825285,25.92166249253189,35.199259928835666,23.750496831491905,36.22489266310221,23.29600036369138,12.096972008895142,23.430272191545424,,129.740112919167,46.74819249503667,1985.07128666749
1999-03-01,2553.417187810201,4151.444528718618,289.821989333499,20353.576617714454,2596.0116729997144,6542.327055156645,448.16657218792795,2927.6397633874317,2551.2132935803993,170.6824568465682,5267.535063097277,210.20064487869402,556.2500860715425,49.42204502602917,791.1770947334724,12.29410947094633,30.775221162249505,25.583073437416736,34.80285479627497,21.772889811893158,33.20779572412762,21.349097902883475,11.088809684933196,21.47913255077246,,118.8791908664036,42.84775423436052,2106.475843881889
1999-03-02,2151.543470554677,3567.3953850979547,284.83634090127595,17744.421187886768,2537.0583555412823,6307.103179504335,407.76130415585635,2780.91920149416,2176.2993120012766,167.84985860390836,4631.632194407608,192.88840417215886,477.016418486426,48.8031933808632,677.0705222526921,10.964014932266977,27.548956495935048,22.909655173433634,31.10611208138215,20.686100926698067,31.586384424742747,20.284788074277788,10.555347647129434,20.50075638442483,,113.18987158141334,40.98256162636899,1780.7278912075164
1999-03-03,2129.1770874777244,3567.3953850979547,279.85069246905283,17744.421187886768,2471.76971078325,6241.851672370207,366.01392869759746,2590.477000084545,2176.2993120012766,165.0172603612486,4427.298853451173,175.57616346562367,477.016418486426,48.18434173569724,663.1921752157641,10.623076988138545,26.68206822478064,22.17723127302151,30.110488219034398,19.59931204150297,29.964973125357865,19.220478245672098,10.021885609325672,19.522380218077192,,107.50055229642307,39.11736901837746,1753.0816117923248
1999-03-04,2494.013892314868,4057.817092645223,282.7449145415637,20258.02594678756,3147.8457827131506,7546.6634868927395,579.7691748680412,3704.048659837584,2470.814279869014,166.0424764075588,5684.420006272322,258.6036440547394,542.3082492575547,47.30238201385576,796.0296651053462,12.731531020117485,31.896482730621443,26.55668468097427,36.13801273598441,23.989131197025,36.4488591339095,23.521170110197033,12.140685549531074,23.303580571819285,,130.06884153781954,46.157455082395046,2090.0474577077375
1999-03-05,2471.647509237915,4101.126640559577,277.75926610934056,20589.81214922284,3234.209880672036,7852.228851118516,540.7060142621569,3601.049737460655,2489.916699932581,163.20987816489904,5480.086665315886,241.29140334820426,547.6522717065766,46.68353036868981,782.1513180684185,12.39059307598905,31.029594459467035,25.82426078056215,35.14238887363666,22.90234231182991,34.82744783452462,22.456860281591343,11.607223511727312,22.325204405471652,,124.37952225282928,44.29226247440351,2062.4011782925454
1999-03-06,2512.5323485240583,4202.077293489218,272.8645126191319,21052.320237730397,3180.5030765904808,7846.207478017412,498.9586388038981,3410.6075360510404,2553.9942318677327,160.4587535983489,5347.6815789816565,224.04681224792643,561.303218174848,46.08373037824138,784.9776752721327,12.214514564285775,30.55593558750597,25.41533594074518,34.59695148671308,21.837454446070495,33.23853437068018,21.41230254531441,11.08430575430287,21.366530668205556,,118.79116074152212,42.46287434116277,2084.438511087217
1999-03-07,2490.1659654471055,4288.696389317926,268.15154901295216,21715.892642600968,3418.519917266284,8522.589713603093,462.5796930503883,3395.0518927067965,2592.1990719948662,157.8705763840181,5143.348238025222,206.9375203601632,571.9912630728918,45.522033697228,771.099328235205,11.87357662015734,29.68904731635156,24.682912040333054,33.60132762436533,20.81636861918245,31.71461657791661,20.407248993694992,10.582476557637062,20.447261789102523,,113.40471477758118,40.70509515742358,2056.7922316720255
1999-03-08,2895.8876095703918,4750.140106051773,287.8214579158012,23696.646882703455,3585.9309569638767,8708.929540944811,626.8849800310492,4069.377419312569,2893.484311607054,168.95654832632832,6320.322874961991,275.98353436753195,634.9019729652258,47.94028531373926,910.1362375861265,14.061625558796836,35.12274739693591,29.23010294495737,39.83475545087724,25.097821101655775,38.102768268834815,24.605232031131475,12.684691867714157,24.30165916724845,,135.8591185964929,48.05845216513737,2415.7954103821103
1999-03-09,2851.1548434164865,4750.140106051773,278.0319509353839,23696.646882703455,3455.3536674478128,8578.426526676558,543.3902291145314,3688.49301649334,2893.484311607054,163.45429919322805,5911.65619304912,241.49435216697623,634.9019729652258,46.74068533284239,882.379543512271,13.37974967053997,33.38897085462708,27.765255144133118,37.84350772618173,22.968045370136956,34.92494134114593,22.51611655857761,11.638856352865266,22.384311692716253,,124.6823955738786,44.39967589865586,2360.5028515517265
1999-03-10,2765.5372379764394,4605.879905207778,273.4098822712185,22902.352591760617,3226.8304392963873,8083.128014149503,498.9586388038981,3410.6075360510404,2810.3043596083367,160.94759565500692,5635.394597470479,224.45270988547034,615.9070040479328,46.198040306546545,851.7964922347011,12.873952293986385,32.128853184279336,26.709332183125827,36.3976973884098,21.968860562684597,33.4335213839228,21.530815099286944,11.147571436578778,21.484745242694757,,119.39690738362076,42.67770118966747,2283.172959926671
1999-03-11,2553.417187810201,4303.027946418858,268.42423383899546,21514.82832623795,3126.796272508926,7840.186104916307,457.2112633456393,3220.165334641426,2618.0717638028837,158.11499741234712,5215.276492647427,207.14046917893518,574.9541646431192,45.579188661380584,787.8040324758471,12.038436052582492,30.0822767155449,25.006411100928215,34.05151409978951,20.882071677489506,31.812110084537917,20.466505270681257,10.614109398775016,20.506369076347127,,113.7075880986305,40.81250858167593,2106.475843881889
1999-03-12,2594.3020270963434,4403.9785993484975,263.2567955227435,21977.336414745507,3073.089468427371,7834.164731815205,415.4638878873804,3029.723133231812,2682.149295738034,155.119451817468,5082.871406313197,189.69292925988535,588.6051111113903,44.922233706779565,790.6303896795614,11.862357540879213,29.60861784358383,24.597486261111253,33.506076712865934,19.751480753423046,30.12570311407217,19.36269125741806,10.059558800212617,19.488588051836427,,107.81635326627402,38.87570702418283,2128.5131766765603
1999-03-13,2129.1770874777244,3697.3240288410166,258.180252148506,18739.779795192622,2926.7279389340024,7354.302286449918,373.7165124291215,2839.280931822197,2233.6065721919767,152.2053798986985,4375.040283001323,172.31303894709285,493.04848583349184,44.28433040689608,659.8191129581389,10.36740356977471,25.989123778076035,21.600568936532994,29.359147522548923,18.642790848792266,28.47179397914685,18.27862933648361,9.515552482029536,18.490509456407256,,102.02607620760065,36.97470994144051,1753.0816117923248
1999-03-14,2348.9929913794876,3754.965133856303,292.71621140600985,18870.501681264894,3243.677550199785,7499.476099061925,663.263925784559,4084.9330626568135,2278.581684063561,171.70767289287843,5877.301924318575,293.2281254678098,501.35540985274105,48.540085304187684,773.6722464572756,12.91882861109889,32.45057107535025,27.051035300013037,36.77870103440738,26.162708967415185,39.69168173267926,25.64978976740841,13.2076096251386,25.26033290451455,,141.44748010780006,49.887840298378116,1996.2891799085305
1999-03-15,2453.1290530287256,3956.8664397155835,288.09414274184445,19795.517858280004,3201.5525867947067,7552.684859993844,621.5165503263001,3894.490861247199,2406.7367479338636,169.2009693546573,5816.825092606551,276.1864831863039,528.6573027892836,47.99744027789184,793.2033079016319,12.907609531820762,32.37014160258252,26.965609520791237,36.683450122907985,25.16352415996283,38.20026177545613,24.664488308117743,12.716324708852111,24.360766454493053,,136.16199191754222,48.16586558938972,2068.010124913066
1999-03-16,2281.8938421486296,3754.965133856303,278.3955307034416,18870.501681264894,3047.8116159256892,7303.721577659545,538.0217994097825,3513.60645842797,2278.581684063561,163.78019389766672,5264.301901449269,241.7649505920055,501.35540985274105,46.81689195171251,732.0372053464922,11.896014778713592,29.849906261887014,24.85376359877666,33.79182944736412,23.05564944787969,35.05493268330768,22.595124927892634,11.68103347438254,22.463121409042387,,125.086226668611,44.54289379765899,1913.3503416629553
1999-03-17,2911.519709751318,4014.507544730869,374.4772261268495,19926.239744352275,4214.914408812828,8393.874748703201,1356.369301903166,7171.526473784368,2451.7118598054476,217.72269635426653,9498.642370792448,580.7732763516219,536.9642268085328,58.57485512109659,1055.0921431279983,19.095705977181563,48.07839712550378,40.2285974886673,54.72299149980915,43.954642102276715,66.23856846783418,43.09858955668146,21.943994142971306,41.27763338377925,,234.78875417695218,80.44925146855887,2606.1113401246507
1999-03-18,3000.744849349254,4216.40885059015,366.22840870115397,20851.255921367385,4129.263682235727,8403.582504879036,1286.7903428060674,6854.122804768344,2579.8669236757496,213.05601506724003,9301.943311776133,551.9646415782349,564.2661197450752,57.55613681563168,1065.3709732144027,18.857194935151146,47.420042138633114,39.65488910917074,53.963991346744585,42.15792797324202,63.55788152588634,41.33790790389116,21.061920266884577,39.660141392587555,,225.37386055109044,77.36446677174017,2659.4014321857244
1999-03-19,2836.965099494809,4014.507544730869,358.07048621747293,19926.239744352275,3997.2855929527213,8176.369724922779,1217.2113837089694,6536.71913575232,2451.7118598054476,208.47080745632312,8817.531234270997,523.2236564111051,536.9642268085328,56.55647016488429,1008.830986338239,17.95924616342012,45.18876955498908,37.787184487293544,51.4042452919833,40.383114863643,60.90969241947894,39.5969783434296,20.190390671177173,38.0623518304774,,216.05992469891189,74.31548654967226,2513.9570754073447
1999-03-20,2736.4365720034593,3913.556891801229,328.3330183552594,19463.73165584472,3876.889344346192,8008.387078999544,1147.2823637862718,6205.789561375893,2387.6343278702966,191.1551930589658,8352.788840938216,491.2871963317019,523.3132803402617,51.67584384005327,965.6226414450921,16.970483405750407,42.65778192383378,35.666316589522985,48.543345016160735,37.673681580768964,56.800822002400956,36.93395196610832,18.82307222855295,35.45239393577883,,201.372470531594,69.15965172541817,2418.1963308388285
1999-03-21,2572.6568221490143,3711.655585941949,320.1750958715783,18538.715478829607,3744.9112550631858,7781.174299043289,1077.7034046891736,5888.385892359869,2259.479263999994,186.56998544804895,7868.376763433079,462.5462111645721,496.0113874037192,50.67617718930589,909.0826545689282,16.07253463401938,40.426509340189746,33.79861196764578,45.98359896139945,35.89886847116995,54.15263289599354,35.19302240564676,17.95154263284554,33.854604373668664,,192.0585346794154,66.11067150335025,2272.7519740604484
1999-03-22,2725.133184110045,4014.507544730869,311.9262784458828,19926.239744352275,3670.842369162562,7850.112189252146,1008.1244455920756,5570.982223343844,2451.7118598054476,181.9033041610224,7743.6059590389705,433.7375763911851,536.9642268085328,49.657458883840974,936.0661888959748,15.99888302441412,40.16138375251242,33.54840264874439,45.67478528375907,34.10215434213524,51.47194595404571,33.43234075285645,17.069468756758816,32.237112382476965,,182.6436410535537,63.025886806531545,2375.725678331386
1999-03-23,2814.358323707982,4216.40885059015,303.7683559622018,20851.255921367385,3585.1916425854624,7859.819945427979,938.5454864949775,5253.578554327821,2579.8669236757496,177.3180965501055,7546.9069000226555,404.9965912240553,564.2661197450752,48.65779223309358,946.3450189823793,15.760371982383704,39.50302876564175,32.97469426924784,44.9157851306945,32.32734123253623,48.82375684763829,31.69141119239489,16.19793916105141,30.6393228203668,,173.3297052013751,59.97690658446363,2429.01577039246
1999-03-24,3276.8373000082106,3971.197996816515,432.5726362623484,19594.453541916988,5129.64286381043,9088.832493867367,2035.2088253767529,10181.113245748315,2432.6094397418806,249.68290312648253,12783.828369297707,859.036507258448,531.6202043595109,64.43347366018473,1278.3987491401936,24.40868564624879,61.54462777432121,51.614858858910175,70.23350722167032,60.347487344765,90.63264689333484,59.17834615535869,29.95756249284912,55.864695472625854,,320.3889338921137,108.11498961838595,3057.66723723945
1999-03-25,3246.775063195733,4173.099302675795,398.2184668888734,20519.469718932098,4695.78603185716,8750.532211994525,1742.9771971689413,8848.017835881014,2560.764503612183,230.34355748452197,11497.351491847072,738.2567199502457,558.9220972960534,60.215822072328194,1214.6597283629833,22.351838902200072,56.26286867462703,47.13488967721561,64.16451313608441,52.87137126501345,79.47775481088331,51.84668990909141,26.286593910498695,49.13427688268164,,281.16944553928056,95.27346821094991,2963.510505752835
1999-03-26,3227.775821566794,4475.951261464716,352.5341009802594,21906.993984454763,4121.170869478293,8319.208547508411,1353.3350262251918,7070.55728939128,2752.9970994176356,204.66639486338744,9806.025073453626,577.3072030143192,599.874936700867,54.61768882814284,1135.2426020735834,19.664329720943492,49.35159967476588,41.26943045515459,56.22258318044458,42.932417851258954,64.64789581500185,42.097484370506706,21.406028174537216,40.18665533486472,,229.01140476708042,78.19917896736958,2854.529401173968
1999-03-27,3179.195128545126,4555.247140437179,327.9785280814031,22203.608971744674,3730.4831150061514,7866.772710190849,1143.25604150771,6074.624642826866,2807.5234213210033,190.8374457221381,8856.286623293654,491.02336286729826,610.8538719446271,51.601542386654906,1082.5555711295865,18.12449943272648,45.41038771818717,37.93081001368912,51.69465034412998,37.58826760496979,56.67408044379325,36.856918806026165,18.781949535073608,35.375554462360846,,200.97873521422986,69.0200142738901,2765.981616307873
1999-03-28,3326.0197965594507,4908.574425690919,311.66268311404093,23822.387281521118,3553.3907415137132,7856.573155526005,1004.098123313514,5439.817304794818,3031.794783094032,181.66703050030435,8426.924377949923,433.5413925330388,658.6321845835764,49.60220908516013,1094.7608791820746,17.565047632453073,43.897063044849155,36.62164372439843,49.95155680028876,34.03864138577176,51.377702230978436,33.375059685103054,17.038890343658792,32.179975338140515,,182.35086350987268,62.922053829754276,2847.719994325089
1999-03-29,3141.156305917307,4673.022902188425,303.5047606303599,22743.201741670156,3417.5520386718813,7609.616997558741,934.5191642164158,5122.413635778794,2882.2805419120127,177.08182288938747,7918.536215570718,404.80040736590905,626.7799761576102,48.602542434412754,1032.65265755903,16.61214571658033,41.53471399480734,34.646106082322845,47.24174858705276,32.263828276172745,48.729513124571035,31.634130124641498,16.167360747951385,30.582185776030357,,173.0369276576941,59.87307360768635,2685.7144334767545
1999-03-30,3325.258279059886,5026.350187442166,295.3468381466788,24361.9800514466,3349.2740731094964,7708.16995478411,864.9402051193177,4805.009966762769,3106.551903685042,172.49661527847059,7829.729538487712,376.05942219877926,674.5582887965595,47.60287578366536,1067.988544006398,16.620923823187645,41.46620310672669,34.55764629371903,47.15802814712447,30.489015166573733,46.08132401816362,29.89320056417995,15.295831152243979,28.984396213920192,,163.7229918055155,56.824093385618426,2813.529943852624
