sample_id,date,prec_Ca,prec_Ca_pct05,prec_Ca_pct25,prec_Ca_pct75,prec_Ca_pct95,prec_Mg,prec_Mg_pct05,prec_Mg_pct25,prec_Mg_pct75,prec_Mg_pct95,prec_Na,prec_Na_pct05,prec_Na_pct25,prec_Na_pct75,prec_Na_pct95,prec_Cl,prec_Cl_pct05,prec_Cl_pct25,prec_Cl_pct75,prec_Cl_pct95,bslt_Ca,bslt_Ca_pct05,bslt_Ca_pct25,bslt_Ca_pct75,bslt_Ca_pct95,bslt_Mg,bslt_Mg_pct05,bslt_Mg_pct25,bslt_Mg_pct75,bslt_Mg_pct95,bslt_Na,bslt_Na_pct05,bslt_Na_pct25,bslt_Na_pct75,bslt_Na_pct95,bslt_Cl,bslt_Cl_pct05,bslt_Cl_pct25,bslt_Cl_pct75,bslt_Cl_pct95,carb_Ca,carb_Ca_pct05,carb_Ca_pct25,carb_Ca_pct75,carb_Ca_pct95,carb_Mg,carb_Mg_pct05,carb_Mg_pct25,carb_Mg_pct75,carb_Mg_pct95,carb_Na,carb_Na_pct05,carb_Na_pct25,carb_Na_pct75,carb_Na_pct95,carb_Cl,carb_Cl_pct05,carb_Cl_pct25,carb_Cl_pct75,carb_Cl_pct95,flsc_Ca,flsc_Ca_pct05,flsc_Ca_pct25,flsc_Ca_pct75,flsc_Ca_pct95,flsc_Mg,flsc_Mg_pct05,flsc_Mg_pct25,flsc_Mg_pct75,flsc_Mg_pct95,flsc_Na,flsc_Na_pct05,flsc_Na_pct25,flsc_Na_pct75,flsc_Na_pct95,flsc_Cl,flsc_Cl_pct05,flsc_Cl_pct25,flsc_Cl_pct75,flsc_Cl_pct95,umfc_Ca,umfc_Ca_pct05,umfc_Ca_pct25,umfc_Ca_pct75,umfc_Ca_pct95,umfc_Mg,umfc_Mg_pct05,umfc_Mg_pct25,umfc_Mg_pct75,umfc_Mg_pct95,umfc_Na,umfc_Na_pct05,umfc_Na_pct25,umfc_Na_pct75,umfc_Na_pct95,umfc_Cl,umfc_Cl_pct05,umfc_Cl_pct25,umfc_Cl_pct75,umfc_Cl_pct95
bancal_river_zam22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bucao_river_zam22,NaN,0.423965015,0.274999665,0.335468119,0.515980992,0.598370768,0.121482837,0.069262621,0.095910288,0.154973392,0.177732889,0.450709732,0.27634613,0.364400097,0.539500946,0.610222982,0.682928707,0.375479563,0.495143753,0.834709217,0.954262211,0.456241145,0.347998046,0.396125095,0.525155765,0.569584344,0.424494525,0.24876439,0.346247525,0.497696857,0.581730204,0.121199226,0.016285407,0.057297011,0.179518024,0.223965106,0,0,0,0,0,0.939221818,0.927608776,0.931509313,0.945405088,0.949774124,0.060778182,0.050225876,0.054594912,0.068490687,0.072391224,0,0,0,0,0,0,0,0,0,0,0.222652753,0.043580711,0.131624668,0.33289107,0.450227248,0.152331008,0.052420233,0.100335789,0.215819362,0.270703209,0.613563601,0.375490347,0.506876466,0.724824231,0.838071022,0,0,0,0,0,0.123388209,0.00820046,0.062830299,0.184936627,0.245157503,0.871760435,0.751183773,0.81010134,0.932175523,0.986514345,0.004721147,0.000680179,0.002544015,0.006720962,0.008353876,0,0,0,0,0
maloma_river_zam22,NaN,0.409579291,0.2714179,0.324168978,0.508723711,0.59039649,0.122647357,0.069919017,0.093048732,0.153842192,0.178443628,0.464430701,0.271119103,0.36584405,0.5531966,0.623601987,0.660249442,0.370385598,0.50029125,0.84574046,0.972538325,0.455687141,0.343983133,0.393096315,0.512743567,0.56744131,0.425150674,0.265799645,0.355120881,0.493435306,0.587070703,0.11962756,0.01552682,0.05846852,0.181242889,0.224581377,0,0,0,0,0,0.938864319,0.928341069,0.933262896,0.944797385,0.949898814,0.061135681,0.050101186,0.055202615,0.066737104,0.071658931,0,0,0,0,0,0,0,0,0,0,0.180079263,0.043380246,0.101634057,0.27852572,0.422703788,0.153638749,0.052449966,0.09346264,0.212717925,0.265140779,0.656433392,0.404296389,0.556208895,0.738819597,0.858231499,0,0,0,0,0,0.102279334,0.013342714,0.050465778,0.15767839,0.22516546,0.8915224,0.768301636,0.836744345,0.945764792,0.980032359,0.004506647,0.000561793,0.002430801,0.006734493,0.008388362,0,0,0,0,0
bulsa_river_us_zam23,NaN,0.426480202,0.274201,0.331489813,0.538172952,0.600550009,0.118492801,0.067847322,0.092077711,0.15032102,0.177632363,0.450874853,0.266171466,0.357337635,0.533265936,0.614825588,0.696726162,0.390974786,0.542601947,0.850469911,0.966166489,0.455197199,0.347490142,0.399202346,0.520821063,0.570508359,0.413961113,0.25041494,0.345262709,0.47675459,0.57927227,0.124789591,0.021727151,0.070878823,0.181334386,0.228553022,0,0,0,0,0,0.937844185,0.928035655,0.932763133,0.944551092,0.949844962,0.062155815,0.050155038,0.055448908,0.067236867,0.071964345,0,0,0,0,0,0,0,0,0,0,0.313053281,0.049842706,0.157776375,0.431104473,0.543122358,0.164481219,0.053890664,0.102681537,0.217935374,0.266571995,0.523150057,0.303310792,0.397470749,0.683573503,0.812715024,0,0,0,0,0,0.132251772,0.016081158,0.063294424,0.193494189,0.240541993,0.863271969,0.754256346,0.802400121,0.933118858,0.981181288,0.003976638,0.000339114,0.002125521,0.006424874,0.008281211,0,0,0,0,0
camiling_river_ds_zam23,NaN,0.465096866,0.275911347,0.355797761,0.542345132,0.607670845,0.123706322,0.068715785,0.094414502,0.152375583,0.177632252,0.415047584,0.251896091,0.333640994,0.521404873,0.60851375,0.677737598,0.382538057,0.512338955,0.841556525,0.960769044,0.469053496,0.34344608,0.401288454,0.526292466,0.575746916,0.416919735,0.24968246,0.33055263,0.485010427,0.574582387,0.122946838,0.015818899,0.067285149,0.18226471,0.229133721,0,0,0,0,0,0.939592667,0.928265554,0.932534692,0.94535548,0.949368401,0.060407333,0.050631599,0.05464452,0.067465308,0.071734446,0,0,0,0,0,0,0,0,0,0,0.309648057,0.066267711,0.176108222,0.459014889,0.578251503,0.159294603,0.052146839,0.099794473,0.222424674,0.263384086,0.517854132,0.230196237,0.388072128,0.660944976,0.805062336,0,0,0,0,0,0.1284869,0.019981432,0.069795094,0.185318483,0.24580035,0.866658324,0.75051953,0.80899613,0.927489926,0.977370775,0.00395397,0.000390228,0.002121749,0.006526411,0.008369723,0,0,0,0,0
malabobo_river_zam23,NaN,0.449448332,0.278935395,0.357721082,0.536816306,0.599721137,0.121622081,0.068016238,0.092823201,0.153324446,0.177479706,0.432921086,0.261943281,0.339695511,0.519124842,0.615164865,0.665582291,0.369192321,0.498077515,0.830947773,0.965102266,0.45748618,0.345165513,0.398253386,0.52472836,0.572392298,0.417764369,0.262837003,0.348813029,0.490796118,0.585698482,0.117617264,0.016070876,0.064951453,0.178511938,0.225495011,0,0,0,0,0,0.938676831,0.92802001,0.932969647,0.94489249,0.949813645,0.061323169,0.050186355,0.05510751,0.067030353,0.07197999,0,0,0,0,0,0,0,0,0,0,0.323665866,0.065926642,0.176913932,0.472367023,0.568887905,0.155699421,0.054147006,0.097487143,0.215472877,0.27125738,0.514964204,0.245701134,0.385223718,0.663486964,0.79938107,0,0,0,0,0,0.139386638,0.015874578,0.066018459,0.202619651,0.247492023,0.856564569,0.745975687,0.794604131,0.930946132,0.979879157,0.004029986,0.000383065,0.001681013,0.006415109,0.008275856,0,0,0,0,0
bayaoas_river_zam23,NaN,0.429448935,0.274942866,0.337490639,0.525533,0.608982651,0.126774273,0.070138115,0.094849418,0.155855977,0.177773544,0.44903743,0.25342107,0.353879901,0.534982527,0.613764675,0.653397087,0.368374459,0.501563001,0.834318796,0.961808274,0.454974077,0.344345712,0.388157285,0.516232669,0.56929251,0.418257067,0.250359205,0.352708053,0.48806361,0.582403432,0.123226675,0.018875891,0.069641383,0.182648585,0.229477171,0,0,0,0,0,0.939155458,0.928214474,0.933383989,0.94511555,0.950541161,0.060844542,0.049458839,0.05488445,0.066616011,0.071785526,0,0,0,0,0,0,0,0,0,0,0.302995724,0.045328848,0.172778584,0.454376258,0.572432567,0.159141168,0.051172856,0.097268424,0.221313188,0.272217554,0.527558132,0.246899388,0.383947552,0.67336193,0.826417505,0,0,0,0,0,0.123848162,0.015325326,0.062112049,0.190109236,0.24853352,0.870977529,0.748935646,0.805122512,0.932822839,0.980440776,0.003769835,0.000295519,0.001795868,0.005940862,0.008028686,0,0,0,0,0
mapita_river_zam23,NaN,0.441754928,0.273896994,0.346252888,0.530572611,0.610034666,0.117820455,0.069049455,0.09084286,0.14956728,0.176930545,0.442116484,0.267667351,0.344425909,0.536038467,0.617227306,0.668207893,0.379594077,0.509874343,0.839432517,0.964360703,0.470698099,0.347137201,0.398286767,0.5251313,0.572111132,0.420630089,0.260512475,0.352233389,0.4884796,0.578552578,0.111983888,0.020715328,0.065129103,0.17224121,0.22749574,0,0,0,0,0,0.938129642,0.928054416,0.932484581,0.944602105,0.949666558,0.061870358,0.050333442,0.055397895,0.067515419,0.071945584,0,0,0,0,0,0,0,0,0,0,0.331893104,0.05074929,0.174854809,0.471351904,0.560767927,0.157237149,0.052196086,0.098900551,0.221190565,0.267510095,0.514648715,0.246548809,0.365794327,0.667188257,0.814881537,0,0,0,0,0,0.136060322,0.009731458,0.065474529,0.195368143,0.245910344,0.858354172,0.749490826,0.801723948,0.930765238,0.985342466,0.004469063,0.000391426,0.002098126,0.006726403,0.008352627,0,0,0,0,0
dumoloc_river_zam23,NaN,0.440194767,0.277372278,0.349575893,0.527792344,0.601861129,0.122987588,0.06996049,0.09036313,0.151415632,0.177763211,0.435158663,0.265954482,0.352903375,0.530620305,0.606686495,0.687967161,0.382873834,0.510799952,0.840335401,0.971756004,0.454448703,0.34624479,0.39044507,0.520182037,0.57240312,0.421556057,0.252100305,0.351433279,0.49331918,0.587121604,0.125844112,0.019148737,0.062232464,0.186177867,0.22785452,0,0,0,0,0,0.938970697,0.927889661,0.932697048,0.945276812,0.949730758,0.061029303,0.050269242,0.054723188,0.067302952,0.072110339,0,0,0,0,0,0,0,0,0,0,0.3076515,0.059768818,0.167248314,0.454846667,0.565568296,0.151626096,0.050246739,0.096258549,0.219859554,0.270277523,0.523245181,0.25714889,0.389999127,0.668060919,0.8088974,0,0,0,0,0,0.131500695,0.016842155,0.070395355,0.196212837,0.250346196,0.863960089,0.745033707,0.799992007,0.923478291,0.977770936,0.004768659,0.000399606,0.002374732,0.0070862,0.008426403,0,0,0,0,0
pmb1_zam23,NaN,0.45832861,0.283343599,0.36698155,0.547823069,0.60777332,0.127321148,0.070971316,0.098347458,0.155423916,0.178906365,0.407303219,0.255717849,0.328681173,0.498286104,0.599896162,0.692398615,0.40772273,0.554197709,0.843606672,0.96175777,0.459297937,0.347903245,0.396574174,0.523736952,0.571545549,0.424682019,0.264393965,0.355044624,0.494714843,0.579311865,0.110419773,0.016287516,0.057952285,0.17728249,0.22020347,0,0,0,0,0,0.939045539,0.928036967,0.933662846,0.944559219,0.950075442,0.060954461,0.049924558,0.055440781,0.066337154,0.071963033,0,0,0,0,0,0,0,0,0,0,0.311393909,0.044780625,0.157988638,0.463659568,0.583682885,0.158206578,0.055330772,0.097271362,0.213747874,0.267582376,0.525963817,0.236282747,0.369197341,0.678781359,0.824334044,0,0,0,0,0,0.137205929,0.023423395,0.061779053,0.198584018,0.249644629,0.85797163,0.746411201,0.79815508,0.933863495,0.97094745,0.004357868,0.000593496,0.0021263,0.006717089,0.008339518,0,0,0,0,0
pmb2_zam23,NaN,0.471058035,0.286820645,0.377942597,0.561584446,0.609295995,0.125054295,0.070411824,0.096685944,0.153184183,0.178836551,0.400897566,0.247705219,0.324416221,0.501421123,0.587200321,0.699332112,0.420336539,0.562841124,0.846450765,0.968661674,0.45045374,0.346258359,0.390568842,0.521815415,0.569578448,0.422779499,0.250821792,0.350565153,0.497560594,0.58817318,0.118566177,0.016414021,0.0640303,0.179353047,0.226440986,0,0,0,0,0,0.939468129,0.927923251,0.93274727,0.94500267,0.950106834,0.060531871,0.049893166,0.05499733,0.06725273,0.072076749,0,0,0,0,0,0,0,0,0,0,0.309324032,0.055871062,0.179812271,0.45279562,0.575174162,0.156834862,0.054887849,0.095264977,0.21895032,0.270342005,0.537020882,0.231302476,0.371406116,0.682501571,0.816943096,0,0,0,0,0,0.124469474,0.010727153,0.062760456,0.19383473,0.24739732,0.872832888,0.74934722,0.803495064,0.932872417,0.98467743,0.004034649,0.000471589,0.002030606,0.006170685,0.008131212,0,0,0,0,0
pmb3_zam23,NaN,0.458622433,0.288278059,0.364054519,0.541305188,0.602986014,0.124538468,0.072986811,0.098070558,0.156556025,0.176195153,0.414932689,0.265120789,0.329916765,0.506931376,0.602721841,0.717390749,0.419608373,0.575102182,0.834321886,0.971965816,0.44625048,0.346226002,0.392168386,0.513636097,0.574201747,0.438637769,0.258632814,0.364270721,0.498244691,0.583693364,0.117698181,0.014680788,0.059011881,0.177283091,0.226680139,0,0,0,0,0,0.938328901,0.928027537,0.932319107,0.944734016,0.949856755,0.061671099,0.050143245,0.055265984,0.067680893,0.071972463,0,0,0,0,0,0,0,0,0,0,0.346161768,0.060429071,0.183994161,0.45017348,0.573901664,0.161054229,0.052552169,0.10164446,0.21923961,0.271525046,0.518399089,0.23233812,0.387570422,0.648276057,0.802049889,0,0,0,0,0,0.114289066,0.01193544,0.052844136,0.187649766,0.248250824,0.881538748,0.748149051,0.808849257,0.94411961,0.983092958,0.004042754,0.000463237,0.002072802,0.006125822,0.007978342,0,0,0,0,0
pmb4_zam23,NaN,0.458074464,0.277810171,0.35875473,0.539995243,0.602935122,0.126234872,0.074205168,0.097436272,0.153911182,0.178992072,0.413183919,0.262079052,0.337401727,0.516322206,0.609816135,0.669303881,0.384006667,0.52415587,0.83937207,0.961924249,0.453003148,0.346416521,0.395586608,0.515227278,0.568413005,0.41843345,0.244649684,0.361417843,0.487415325,0.58611453,0.122952698,0.018681027,0.073273877,0.177400477,0.226698983,0,0,0,0,0,0.939859954,0.928245055,0.93241252,0.945685047,0.950277266,0.060140046,0.049722734,0.054314953,0.06758748,0.071754945,0,0,0,0,0,0,0,0,0,0,0.322509975,0.048293536,0.18163203,0.454489788,0.568190158,0.164221107,0.054982677,0.105132571,0.223174766,0.270145662,0.522936382,0.234701999,0.370003865,0.652036966,0.811564089,0,0,0,0,0,0.134744771,0.01377777,0.072353356,0.201806857,0.244938429,0.860717038,0.7509319,0.79393333,0.92361224,0.981805976,0.004199398,0.00048603,0.002096,0.006279143,0.008117969,0,0,0,0,0
sc7_zam23,NaN,0.425123792,0.277281045,0.342175142,0.513797719,0.599543836,0.127712527,0.069301709,0.093820019,0.153563591,0.179205844,0.448967665,0.253776756,0.367363687,0.535951992,0.608126487,0.704318216,0.39256617,0.547721502,0.865703949,0.979632778,0.453144857,0.346242491,0.387644287,0.512599133,0.569344905,0.424882434,0.266955455,0.356223586,0.495476912,0.578566649,0.122623024,0.020090439,0.063127303,0.179955862,0.226753449,0,0,0,0,0,0.938890112,0.928353955,0.933270953,0.944356699,0.949530358,0.061109888,0.050469642,0.055643301,0.066729047,0.071646045,0,0,0,0,0,0,0,0,0,0,0.081930376,0.028306014,0.052537005,0.119340848,0.186570578,0.137667157,0.0539083,0.092106912,0.208798926,0.263543797,0.759056168,0.638251204,0.70282085,0.822113057,0.878174502,0,0,0,0,0,0.013007599,0.003641908,0.006976367,0.019638083,0.028624236,0.982639039,0.966523649,0.975997687,0.987865246,0.992631896,0.00464643,0.000499294,0.002520272,0.006650082,0.008455137,0,0,0,0,0
sc5_zam23,NaN,0.404188717,0.269557186,0.328168651,0.490749247,0.58989104,0.116268035,0.068339342,0.088822609,0.144185183,0.177070931,0.478251182,0.28155488,0.387950065,0.553076595,0.634968123,0.713811143,0.390829412,0.55461358,0.869351751,0.970492364,0.461757886,0.344882859,0.399127497,0.5242578,0.568453414,0.417424707,0.257683077,0.341204907,0.486588745,0.593572498,0.129955622,0.01824355,0.066285506,0.18105461,0.223801747,0,0,0,0,0,0.937291182,0.927545061,0.93200613,0.944873605,0.949983825,0.062708818,0.050016175,0.055126395,0.06799387,0.072454939,0,0,0,0,0,0,0,0,0,0,0.105437799,0.034670256,0.067894664,0.157976591,0.246856783,0.147549517,0.051906101,0.091096338,0.211321058,0.267887306,0.736573444,0.556465065,0.666436608,0.799757969,0.874110852,0,0,0,0,0,0.012495345,0.003598749,0.006750321,0.020968696,0.031506127,0.98285423,0.962704243,0.974832387,0.988173028,0.993333355,0.004611367,0.000452379,0.002437423,0.006679597,0.008381934,0,0,0,0,0
sc1_zam23,NaN,0.417419498,0.275003912,0.337746294,0.508355949,0.591160807,0.121940739,0.067955877,0.091649463,0.150299713,0.177856738,0.456000238,0.291814368,0.365488281,0.535594293,0.612165003,0.735657401,0.384987209,0.560768933,0.874436252,0.969949635,0.468940157,0.348975448,0.403954892,0.522712107,0.570460071,0.415064719,0.248252187,0.343945704,0.480271266,0.569273355,0.125460044,0.017363915,0.062871022,0.180317704,0.222042474,0,0,0,0,0,0.939172064,0.927939082,0.932991086,0.944230826,0.949354554,0.060827936,0.050645446,0.055769174,0.067008914,0.072060918,0,0,0,0,0,0,0,0,0,0,0.033054782,0.024127337,0.027532408,0.040662066,0.051331574,0.200148648,0.058766629,0.131335414,0.248928665,0.274882058,0.765597394,0.692917169,0.714502174,0.828993772,0.90324611,0,0,0,0,0,0.069034141,0.007814174,0.029474505,0.12936757,0.230714838,0.926284605,0.766984222,0.86651708,0.966689506,0.98807382,0.004193089,0.000383806,0.002091237,0.006391184,0.008364014,0,0,0,0,0
lawis_river_zam23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
masinloc_river_zam23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
