sample_id,Ca,Mg,Na,Cl,Si,Sr,Sr8786_x_Sr,F_Ca_prec,F_Ca_prec_pct25,F_Ca_prec_pct75,F_Mg_prec,F_Mg_prec_pct25,F_Mg_prec_pct75,F_Na_prec,F_Na_prec_pct25,F_Na_prec_pct75,F_Cl_prec,F_Cl_prec_pct25,F_Cl_prec_pct75,F_Si_prec,F_Si_prec_pct25,F_Si_prec_pct75,F_Sr_prec,F_Sr_prec_pct25,F_Sr_prec_pct75,F_Sr8786_x_Sr_prec,F_Sr8786_x_Sr_prec_pct25,F_Sr8786_x_Sr_prec_pct75,F_Ca_bslt,F_Ca_bslt_pct25,F_Ca_bslt_pct75,F_Mg_bslt,F_Mg_bslt_pct25,F_Mg_bslt_pct75,F_Na_bslt,F_Na_bslt_pct25,F_Na_bslt_pct75,F_Cl_bslt,F_Cl_bslt_pct25,F_Cl_bslt_pct75,F_Si_bslt,F_Si_bslt_pct25,F_Si_bslt_pct75,F_Sr_bslt,F_Sr_bslt_pct25,F_Sr_bslt_pct75,F_Sr8786_x_Sr_bslt,F_Sr8786_x_Sr_bslt_pct25,F_Sr8786_x_Sr_bslt_pct75,F_Ca_carb,F_Ca_carb_pct25,F_Ca_carb_pct75,F_Mg_carb,F_Mg_carb_pct25,F_Mg_carb_pct75,F_Na_carb,F_Na_carb_pct25,F_Na_carb_pct75,F_Cl_carb,F_Cl_carb_pct25,F_Cl_carb_pct75,F_Si_carb,F_Si_carb_pct25,F_Si_carb_pct75,F_Sr_carb,F_Sr_carb_pct25,F_Sr_carb_pct75,F_Sr8786_x_Sr_carb,F_Sr8786_x_Sr_carb_pct25,F_Sr8786_x_Sr_carb_pct75,F_Ca_flsc,F_Ca_flsc_pct25,F_Ca_flsc_pct75,F_Mg_flsc,F_Mg_flsc_pct25,F_Mg_flsc_pct75,F_Na_flsc,F_Na_flsc_pct25,F_Na_flsc_pct75,F_Cl_flsc,F_Cl_flsc_pct25,F_Cl_flsc_pct75,F_Si_flsc,F_Si_flsc_pct25,F_Si_flsc_pct75,F_Sr_flsc,F_Sr_flsc_pct25,F_Sr_flsc_pct75,F_Sr8786_x_Sr_flsc,F_Sr8786_x_Sr_flsc_pct25,F_Sr8786_x_Sr_flsc_pct75,F_Ca_umfc,F_Ca_umfc_pct25,F_Ca_umfc_pct75,F_Mg_umfc,F_Mg_umfc_pct25,F_Mg_umfc_pct75,F_Na_umfc,F_Na_umfc_pct25,F_Na_umfc_pct75,F_Cl_umfc,F_Cl_umfc_pct25,F_Cl_umfc_pct75,F_Si_umfc,F_Si_umfc_pct25,F_Si_umfc_pct75,F_Sr_umfc,F_Sr_umfc_pct25,F_Sr_umfc_pct75,F_Sr8786_x_Sr_umfc,F_Sr8786_x_Sr_umfc_pct25,F_Sr8786_x_Sr_umfc_pct75,F_Ca_clay,F_Ca_clay_pct25,F_Ca_clay_pct75,F_Mg_clay,F_Mg_clay_pct25,F_Mg_clay_pct75,F_Na_clay,F_Na_clay_pct25,F_Na_clay_pct75,F_Cl_clay,F_Cl_clay_pct25,F_Cl_clay_pct75,F_Si_clay,F_Si_clay_pct25,F_Si_clay_pct75,F_Sr_clay,F_Sr_clay_pct25,F_Sr_clay_pct75,F_Sr8786_x_Sr_clay,F_Sr8786_x_Sr_clay_pct25,F_Sr8786_x_Sr_clay_pct75,F_norm_prec,F_norm_25_prec,F_norm_75_prec,F_norm_bslt,F_norm_25_bslt,F_norm_75_bslt,F_norm_carb,F_norm_25_carb,F_norm_75_carb,F_norm_flsc,F_norm_25_flsc,F_norm_75_flsc,F_norm_umfc,F_norm_25_umfc,F_norm_75_umfc,F_norm_clay,F_norm_25_clay,F_norm_75_clay
salasa_river_zam23,182.9183093,501.2548858,158.7680256,85.00832088,402.7772832,0.365848121,0.7072619,0.283211929,0.213997712,0.368975973,0.02934286,0.021277515,0.038520987,0.338711359,0.261196584,0.457083343,0.999999793,0.984440051,1.000197334,0,0,0,1.527007718,0.772663121,2.565050683,1.531163458,0.774827308,2.572113147,1.385820011,0.754179033,1.807459711,0.452748976,0.2120055,0.647025788,0.380141406,0.148494993,0.70402624,0,0,0,2.596482208,1.466692822,3.494381786,0.338829198,0.188336085,0.613077638,0.337233274,0.187339191,0.610170867,1.343126851,0.654943153,2.192145592,0.032612402,0.015465757,0.051980761,0,0,0,0,0,0,0.005890875,0.00279617,0.009401023,0.881406562,0.42314852,1.470455029,0.883381331,0.424239626,1.474054727,0.133486137,0.044736003,0.318108962,0.032577371,0.013380585,0.064694021,0.54441688,0.204824253,0.821464959,0,0,0,1.473908054,0.660448322,2.382452611,0.59327957,0.252704121,0.914996461,0.590595859,0.251632164,0.91053872,0.218719646,0.089039083,0.421162917,0.727047546,0.420973358,0.962524471,0.008769489,0.003481413,0.01768883,0,0,0,0.686272915,0.411609332,1.034029537,1.310228305,0.575839338,2.255533825,1.306760557,0.5735043,2.257392693,-2.544429939,-3.309837895,-1.88762514,-0.246711092,-0.465173125,-0.102168992,-0.318956023,-0.57885132,-0.14332876,0,0,0,-3.982824307,-4.830769079,-3.07058771,-4.486829886,-5.596332388,-3.288504073,-4.478303598,-5.591418357,-3.286936779,0.137837564,0.116043528,0.183926815,0.688542974,0.355607605,0.906701634,0.308669381,0.151769375,0.507005799,0.172962227,0.069639599,0.253645162,0.48867219,0.286778895,0.687491121,-0.866407097,-0.99998402,-0.698379507
bagsit_river_zam23,126.0791457,611.0676815,119.8148478,14.54827518,431.0129963,NaN,0.70879288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bucao_river_zam23,566.919507,759.4733594,459.8896208,3025.086735,736.6743813,1.160999422,0.7047803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
maloma_river_zam23,214.6813713,685.7848179,233.0781556,91.43372916,764.2513797,0.484963382,0.7047009,0.262568604,0.206105599,0.335047063,0.023090614,0.016865526,0.029949893,0.241051382,0.18781313,0.327539208,0.999999718,0.997289437,1.003840957,0,0,0,0.75000681,0.308450053,1.260362857,0.754854619,0.310386103,1.268301669,1.532031095,0.751210958,2.042655777,0.456233373,0.228105775,0.625021606,0.328481345,0.119814389,0.639297937,0,0,0,1.852853486,1.01596228,2.516392009,0.385266297,0.186701976,0.67672164,0.384948313,0.186558132,0.675744818,1.247335588,0.554596047,1.989377905,0.02469699,0.01094136,0.041406343,0,0,0,0,0,0,0.003337499,0.001433896,0.005301485,0.755542357,0.328921898,1.222849293,0.760090081,0.330628665,1.229917982,0.29578424,0.105165491,0.601662376,0.05921806,0.026988058,0.102728253,0.74322416,0.429528433,1.018088778,0,0,0,1.422758646,0.80520065,2.177822853,0.93249738,0.488507351,1.429695762,0.931350169,0.487778212,1.427296141,0.265490062,0.110250716,0.501790747,0.681529148,0.4511084,0.931526806,0.008094527,0.003401009,0.01477386,0,0,0,0.464824961,0.299012633,0.724598601,2.035670825,1.057750935,2.99768229,2.032535318,1.05815294,2.997389292,-2.935803283,-3.62567702,-2.075648753,-0.24212922,-0.424032027,-0.110206256,-0.3425163,-0.637140506,-0.166924518,0,0,0,-2.954102296,-3.733441615,-2.156458625,-4.447773157,-5.613809222,-3.065596836,-4.453923495,-5.625826969,-3.072559887,0.111356534,0.091683451,0.144053513,0.676208168,0.349576772,0.921406925,0.249732398,0.111080525,0.40198662,0.26219729,0.158038177,0.387258498,0.479081089,0.30759128,0.651530821,-0.878642257,-0.999999228,-0.645482485
bulsa_river_us_zam24,354.2310564,499.7943094,215.7534044,33.88429752,640.3883625,0.378119858,0.704413,0.059010924,0.04496285,0.077110186,0.011907542,0.009236687,0.01537408,0.096070961,0.075946724,0.130285896,0.999999506,0.999399924,1.000126087,0,0,0,0.624742635,0.240474032,1.110406037,0.629017018,0.242108657,1.117915616,0.987019975,0.541434037,1.248569359,0.596339609,0.343670455,0.797898251,0.379287195,0.13590678,0.690732649,0,0,0,2.154497775,1.493434776,2.747607253,0.539391799,0.24121606,0.848014836,0.53862844,0.24097262,0.848303239,1.096510729,0.640772198,1.537218048,0.049179518,0.03029513,0.070521315,0,0,0,0,0,0,0.005685725,0.003512945,0.007965713,1.365761234,0.811771915,1.913652789,1.374201201,0.817147425,1.925928645,0.179037258,0.063076963,0.399501463,0.079757046,0.03971557,0.132181645,0.844419017,0.426185199,1.155382726,0,0,0,1.66372397,0.991606632,2.39544897,1.233172408,0.669695937,2.004361685,1.232097175,0.669016242,2.001742649,0.088971899,0.034936727,0.195406056,0.638843439,0.363907706,0.976680687,0.006229695,0.0023736,0.012295976,0,0,0,0.372739216,0.214559931,0.670561345,1.878892614,0.905592441,2.908040501,1.876812809,0.904700789,2.906133919,-1.44787459,-1.890621679,-1.110235932,-0.407116385,-0.67437154,-0.182941384,-0.326917456,-0.580860281,-0.153317717,0,0,0,-3.335197854,-4.072550289,-2.521326318,-5.314651337,-6.577569707,-3.825917173,-5.327859855,-6.585925664,-3.832838168,0.044797558,0.036575228,0.058051602,0.70989029,0.398132608,0.963607185,0.385028054,0.22719897,0.542184291,0.286731585,0.16160182,0.416148352,0.341309824,0.194926769,0.524207916,-0.806523476,-0.999996053,-0.639029603
camiling_river_us_zam24,351.6983904,703.5567402,138.4346965,31.38521423,566.1365337,0.297277605,0.704217,0.05518872,0.042501716,0.069915297,0.007819389,0.005715401,0.009921771,0.139618521,0.107260142,0.181748027,0.999999297,0.999680059,1.000009008,0,0,0,0.768222464,0.324628701,1.518710774,0.773611195,0.326944911,1.529548439,0.985498318,0.581116978,1.316546595,0.435448739,0.252514865,0.645516806,0.609193219,0.215603091,0.922992037,0,0,0,2.546354297,1.666685393,3.339586988,0.639618286,0.351624935,1.069739246,0.6389208,0.351370308,1.068327398,1.099267462,0.661633465,1.523385768,0.035489426,0.021932769,0.050356877,0,0,0,0,0,0,0.006406977,0.003902644,0.008741344,1.714388701,1.079379114,2.469194457,1.724351845,1.086249894,2.48482945,0.114016345,0.031051277,0.319046816,0.039349579,0.013386071,0.082464854,0.91223846,0.410190742,1.353785727,0,0,0,1.485368362,0.705709812,2.337705479,1.088186934,0.477584923,1.944336953,1.086830911,0.477275763,1.943442105,0.182308142,0.094398884,0.395088759,0.751891517,0.480943103,1.061548853,0.016068753,0.007490103,0.031563986,0,0,0,0.767705903,0.441845806,1.139306487,3.41494434,2.146290668,4.748364891,3.41239352,2.151445207,4.747887162,-1.606243659,-2.023631927,-1.174538139,-0.325712086,-0.509026502,-0.158439961,-0.614135886,-1.08319343,-0.292891733,0,0,0,-4.036068317,-5.007548961,-2.957635103,-7.560316694,-9.500787011,-5.566144246,-7.576885214,-9.520263938,-5.578280188,0.036333895,0.030678615,0.046872742,0.667429642,0.393715798,0.894152768,0.34419056,0.207305031,0.479348493,0.179226636,0.078330475,0.294436345,0.523037746,0.329060956,0.730010066,-0.799391861,-0.986954583,-0.617621203
camiling_river_ds_zam24,366.0465834,738.6850529,129.7639819,42.08388571,552.2867944,0.321507563,0.704608,0.068099092,0.052826829,0.091835506,0.009708868,0.007335334,0.012551751,0.205252081,0.158821862,0.269257931,0.999998884,0.996161568,1.000001288,0,0,0,0.968829499,0.383996073,1.621717196,0.975179188,0.386452637,1.632383073,1.043018702,0.607224517,1.333144606,0.484544934,0.270464116,0.68605025,0.579253661,0.209059114,1.005005676,0,0,0,2.802513679,1.845819212,3.529866987,0.684965725,0.367162711,1.109778635,0.684487042,0.367024781,1.110102071,1.138511444,0.673422827,1.694451256,0.037068816,0.020904663,0.053505488,0,0,0,0,0,0,0.007224995,0.004305502,0.010371358,1.748602884,1.036595739,2.549395752,1.758516665,1.042732539,2.565450256,0.101789105,0.023810142,0.257363358,0.034388086,0.012571704,0.071435542,0.813875802,0.367355276,1.354273924,0,0,0,1.504185151,0.59363258,2.437707374,0.932868339,0.38894307,1.70680894,0.93198778,0.388420496,1.704424014,0.179126629,0.072058522,0.324295207,0.705913414,0.42791455,0.983575316,0.016096516,0.006770285,0.029724923,0,0,0,0.740398096,0.427262808,1.118934318,2.926083592,1.733825554,4.392633034,2.921429186,1.729067738,4.391335821,-1.580082089,-2.118123273,-1.220786566,-0.29027766,-0.461329116,-0.149467959,-0.706953311,-1.252358841,-0.309095015,0,0,0,-4.169133772,-5.107561313,-3.243864129,-7.006493104,-8.822285029,-5.352304612,-7.020459475,-8.846141197,-5.363102869,0.046873612,0.038541015,0.061696758,0.703451799,0.40340868,0.919069631,0.358160253,0.21353173,0.5351492,0.157415572,0.073749111,0.259700518,0.481592259,0.299725595,0.693362443,-0.817610591,-0.995463099,-0.617964437
malabobo_river_zam24,438.9480099,633.4656573,103.0226996,40.71869799,567.93717,0.299900528,0.703754,0.05679168,0.043908386,0.072254384,0.011004573,0.008320543,0.014660267,0.23963503,0.178840913,0.310515699,0.999999523,0.999610171,1.000003234,0,0,0,0.700759358,0.296100944,1.153747075,0.706204722,0.298403394,1.162537315,0.88290237,0.625321701,1.10838783,0.529394652,0.34929599,0.722481088,0.742656988,0.300602824,1.240915661,0,0,0,2.654566431,1.994932752,3.354082371,0.695895158,0.416294466,1.111086091,0.696084355,0.416579345,1.111318261,0.845627721,0.517565722,1.243675998,0.037488604,0.023261587,0.05569185,0,0,0,0,0,0,0.006037822,0.003716995,0.00905689,1.619120715,0.993367368,2.397192235,1.629956872,1.001385375,2.4132719,0.07592484,0.017860706,0.222186799,0.034292711,0.011723538,0.078003725,0.813465433,0.31595025,1.385987406,0,0,0,1.122738316,0.410680779,2.07846154,0.808862996,0.302213003,1.600214744,0.808425904,0.302064843,1.59967201,0.142789014,0.062502087,0.275550655,0.774655007,0.494686303,1.044771973,0.016712638,0.00798469,0.034854722,0,0,0,0.668235979,0.380006389,1.033856719,3.823557567,2.70655675,5.159953302,3.818827191,2.705236343,5.158232718,-1.103529762,-1.48715393,-0.843668096,-0.43702534,-0.641804506,-0.240597901,-0.910827088,-1.542136106,-0.5061631,0,0,0,-3.830022142,-4.627818043,-2.937652792,-7.567078021,-9.129532204,-5.399038854,-7.58403272,-9.151550411,-5.410633448,0.04609913,0.038608598,0.061183027,0.714225202,0.490173231,0.922383503,0.337969351,0.205646274,0.49649853,0.139121886,0.049518345,0.252516434,0.488411258,0.305367481,0.664873625,-0.817190535,-0.993281515,-0.619018368
bayaoas_river_zam24,580.7406849,911.3257486,158.5841839,42.65647477,922.9946434,0.359304023,0.704037,0.045026357,0.034691675,0.058611776,0.008036869,0.005969405,0.010547834,0.158092899,0.120886504,0.210575651,0.999998684,0.996095544,1.000000626,0,0,0,0.881173421,0.353932804,1.57467657,0.887676857,0.35655922,1.586297674,0.935829191,0.610155993,1.167855733,0.496253902,0.326212368,0.674941052,0.761890828,0.309913886,1.279790811,0,0,0,2.397244355,1.705865428,3.083265685,0.863276917,0.510077528,1.366823444,0.863712246,0.509755107,1.36517828,0.961704713,0.54515389,1.401459747,0.038721594,0.021424695,0.05811863,0,0,0,0,0,0,0.005791849,0.003146463,0.008371995,2.082271546,1.170103661,2.968871066,2.096604923,1.177590862,2.987227081,0.084301821,0.020013082,0.249546755,0.032038947,0.011193311,0.077162829,0.839184249,0.257634253,1.396310896,0,0,0,1.056333221,0.352188115,1.819323696,1.079601725,0.337924715,1.954046055,1.078022109,0.337615944,1.953972845,0.158140035,0.067194998,0.291115247,0.731925454,0.480455031,0.962733276,0.017552403,0.008792198,0.032259905,0,0,0,0.528785825,0.344582335,0.88127905,3.98945054,2.524041245,5.494318164,3.986061508,2.522295865,5.489012856,-1.290695709,-1.695256834,-0.875634779,-0.339274375,-0.52754048,-0.189081694,-0.863699342,-1.371116717,-0.448873081,0,0,0,-3.106481162,-3.960814611,-2.388056124,-8.67732378,-11.23965253,-6.386801281,-8.695550263,-11.2701128,-6.397192999,0.034132688,0.029460369,0.044143527,0.721845466,0.47913111,0.90591367,0.361284704,0.203103458,0.523235442,0.147724007,0.048789646,0.261013693,0.471726684,0.300571239,0.628470398,-0.804286918,-0.999837373,-0.592062808
mapita_river_zam24,764.9618783,896.6391068,214.9090846,45.2768454,1053.283468,0.505941299,0.704164,0.03545965,0.028056151,0.047622192,0.009051431,0.006814886,0.011861606,0.127818267,0.098332713,0.16961229,0.999999175,0.997847069,1.000000075,0,0,0,0.620422794,0.298031305,1.110044691,0.624893165,0.300125039,1.117933003,0.83625601,0.610944806,1.045094516,0.628549506,0.415774874,0.813669969,0.716286602,0.365868505,1.124800127,0,0,0,2.440847739,1.822633989,3.044228542,0.72763026,0.422234805,1.138873725,0.726939709,0.421682126,1.139130398,0.950557052,0.611057153,1.235546971,0.053214316,0.033028766,0.071216396,0,0,0,0,0,0,0.00628927,0.004231498,0.008655654,1.873371807,1.172176779,2.520387586,1.885678721,1.179773783,2.537483759,0.082190059,0.019632505,0.207088556,0.044581738,0.014332206,0.096611699,0.761104046,0.268737372,1.286249424,0,0,0,1.13148818,0.447099312,1.818483141,0.918175539,0.322963408,1.677317092,0.918076483,0.32277214,1.675820097,0.100125964,0.035061372,0.193619429,0.638488143,0.418686362,0.961995183,0.011601321,0.005452958,0.021900916,0,0,0,0.451505161,0.265040665,0.730620699,2.874364394,1.784994591,4.327336565,2.868856569,1.787749541,4.322783923,-1.054387191,-1.384582528,-0.808229297,-0.40991183,-0.691066496,-0.244874039,-0.732521093,-1.160794457,-0.320369087,0,0,0,-3.165868368,-4.158893708,-2.354875663,-6.841810218,-8.839661817,-5.127453836,-6.855199552,-8.854863215,-5.135736431,0.033163151,0.027135547,0.042941099,0.779319857,0.531727074,0.939275695,0.414059622,0.263806058,0.538221403,0.155615898,0.063073763,0.278293022,0.349979204,0.230563857,0.518984462,-0.802985341,-0.988628678,-0.581999552
dumoloc_river_zam24,711.8157832,1003.114462,222.7667559,66.09313739,942.0712291,0.451938339,0.704433,0.056439941,0.046563331,0.072377651,0.011676639,0.008644168,0.015050173,0.182339992,0.138623313,0.242379983,0.999998995,0.995302092,1.000000325,0,0,0,0.882864388,0.419007443,1.595313317,0.888828689,0.421865587,1.606293004,0.899191984,0.603395249,1.152152464,0.563153926,0.376756266,0.744821381,0.603424146,0.266208626,1.049366445,0,0,0,2.628774074,1.844268191,3.390587048,0.813803432,0.466785044,1.280817795,0.812622616,0.466047988,1.281057344,0.94975809,0.603073477,1.39368666,0.043942894,0.027747739,0.062900785,0,0,0,0,0,0,0.007034471,0.004116303,0.009963634,1.99544862,1.26942197,2.862203565,2.007669473,1.277323813,2.878352101,0.103740735,0.028953904,0.296056935,0.049011485,0.01962679,0.095557274,0.873173248,0.385704299,1.364496463,0,0,0,1.387226332,0.582822008,2.556186818,1.189167136,0.526641937,2.170960189,1.188291643,0.526120381,2.168582328,0.124494127,0.052466532,0.243117921,0.662885729,0.407342849,0.957822596,0.012416512,0.004671506,0.024920739,0,0,0,0.55870167,0.333943209,0.858636866,3.434979311,2.037174804,4.727689451,3.432150663,2.032843162,4.724014389,-1.258322383,-1.648768224,-0.951623947,-0.37705305,-0.585023118,-0.19501811,-0.763607284,-1.19671217,-0.373369868,0,0,0,-3.914810415,-4.796055428,-2.989721179,-8.242833236,-10.35260207,-5.98142075,-8.255970144,-10.3758264,-5.992460763,0.046760193,0.039470165,0.061590055,0.741290987,0.499691093,0.936397332,0.368049965,0.23670608,0.54330376,0.178375469,0.090038513,0.30114133,0.39898205,0.2406752,0.57507577,-0.841207655,-0.999873414,-0.6237677
pmb4_zam24,742.551655,2440.944575,82.11714029,59.10078132,666.8998088,1.853685187,0.708648,0.050547786,0.03851444,0.066967881,0.004326517,0.003270019,0.006035707,0.486764692,0.372804226,0.638982202,0.999999931,0.996491985,1.001608414,0,0,0,0.613175473,0.363657184,0.880182256,0.613668107,0.363962894,0.880857923,0.469280243,0.112712977,1.058208145,0.129874826,0.030514299,0.324387471,0.882731483,0.204217634,1.990699676,0,0,0,2.595762141,0.589446658,5.522729194,0.1095,0.025851723,0.24992856,0.108697571,0.025654106,0.24830785,1.471670636,1.02732161,2.047512543,0.029034366,0.019388901,0.041056649,0,0,0,0,0,0,0.015484669,0.01064544,0.022021014,0.816040191,0.526291356,1.144027609,0.816846863,0.52640228,1.144460255,0.038544072,0.005068876,0.116288952,0.008519069,0.001306042,0.023464502,1.038011926,0.245116811,2.501833433,0,0,0,1.04775846,0.210674671,2.365995757,0.128724061,0.030124628,0.31157593,0.127787639,0.02995469,0.30940428,0.345841664,0.179317724,0.602463424,0.945006733,0.795976496,1.028086729,0.115048808,0.061915869,0.19020745,0,0,0,2.585242283,1.749664281,3.506680144,1.093840306,0.46451391,1.938753424,1.090962528,0.46228697,1.934957007,-1.731098274,-2.410168215,-1.004583567,-0.131860034,-0.237973965,-0.063451508,-2.05908855,-4.045008475,-0.852409539,0,0,0,-6.400537902,-9.223923597,-3.885929608,-2.044668773,-3.059084483,-1.136293642,-2.041316301,-3.056729979,-1.134754011,0.026924686,0.021853583,0.036020183,0.241248681,0.061651769,0.557341413,0.3556113,0.249209087,0.498260924,0.047420058,0.010608975,0.113157021,0.784376881,0.661039648,0.910778369,-0.585393311,-0.854676634,-0.360990937
pmb34_zam24,660.0642772,2255.806806,70.55992971,67.71500296,802.6820595,1.490210001,0.708627,0.063961131,0.049173133,0.084312398,0.0054856,0.004179319,0.007175523,0.648165213,0.471329795,0.823869856,0.999999855,0.995049797,1.00272657,0,0,0,0.764854297,0.392439671,1.067100832,0.765489773,0.392737357,1.068073119,0.545533758,0.151293279,1.204878718,0.147993657,0.039547954,0.357834288,0.8993264,0.17486236,2.094900196,0,0,0,2.279309756,0.513285104,4.344489874,0.14352273,0.03656799,0.31731634,0.142412894,0.036300539,0.314955333,1.487182658,0.878531146,2.242789207,0.027056731,0.016109119,0.042503843,0,0,0,0,0,0,0.011308931,0.006576463,0.017206331,0.89434491,0.49072556,1.333814798,0.894685015,0.490685861,1.333620409,0.042626087,0.007086402,0.136288974,0.008798653,0.001619866,0.021518833,1.077923676,0.226549192,2.752632728,0,0,0,0.886321173,0.175637078,1.971006717,0.171190326,0.029503403,0.363728391,0.170104584,0.029309707,0.361437782,0.3681996,0.153699827,0.628356969,0.927106112,0.727339227,1.03253105,0.118161504,0.051681676,0.203402304,0,0,0,1.844061799,1.300224385,2.829275421,1.242389678,0.546385233,2.010091878,1.23647561,0.544162308,2.008036659,-1.790994073,-2.695615396,-1.035642427,-0.134550001,-0.237969341,-0.056405724,-2.523298738,-4.889560095,-1.050009838,0,0,0,-4.967340646,-7.021121519,-3.024574954,-2.509626615,-3.684865612,-1.46903919,-2.504911803,-3.678252157,-1.467142662,0.033351133,0.027019991,0.043198322,0.267500214,0.076029449,0.612765634,0.352021108,0.205994943,0.530382076,0.055726048,0.010340344,0.115865336,0.795247805,0.616882797,0.915688181,-0.641761757,-0.892127337,-0.381918204
pmb3_zam24,615.6103146,2219.376718,62.08227595,75.87228161,936.5532822,1.017550501,0.708572,0.077719715,0.058382485,0.101697134,0.006028173,0.00455838,0.008209533,0.778347317,0.593865623,1.022335195,0.999999062,0.981824943,1.000012921,0,0,0,1.164873282,0.572677343,1.747540119,1.165846421,0.573195785,1.749177057,0.628330636,0.24571825,1.277990679,0.148376168,0.052987972,0.348664617,1.150338865,0.376607493,2.358941882,0,0,0,1.927024354,0.691653864,3.906534431,0.2124981,0.074130786,0.495085786,0.21102343,0.073677898,0.491802867,1.345199685,0.825864703,2.094863294,0.024375695,0.014410556,0.037681628,0,0,0,0,0,0,0.008472752,0.004924255,0.013104973,1.081651656,0.672340982,1.719207567,1.082675603,0.672233793,1.720545705,0.033797535,0.001074417,0.120211631,0.006337463,0.000310728,0.018659796,1.113415893,0.054513945,2.730223546,0,0,0,0.600139935,0.028333589,1.445223842,0.188168354,0.008332277,0.488521987,0.186941226,0.008267797,0.485165938,0.406032157,0.177645566,0.684134408,0.932422632,0.748668612,1.022049116,0.135472169,0.056829827,0.231271913,0,0,0,1.77898602,1.207457226,2.458980863,1.342521826,0.694018314,2.512921157,1.340492571,0.693374391,2.502466316,-1.823630029,-2.712367644,-1.058559395,-0.133060379,-0.248938927,-0.057368782,-3.046602783,-5.354185856,-1.259953642,0,0,0,-4.08525685,-5.866942902,-2.525922489,-3.588066586,-5.25257763,-2.307317378,-3.581609734,-5.23999973,-2.305880273,0.037962553,0.030216484,0.047809591,0.29561214,0.115498362,0.617178885,0.303946364,0.186591452,0.474706392,0.043608397,0.001944593,0.101692915,0.816555535,0.64621937,0.930533747,-0.628735996,-0.867190665,-0.377971272
