sample_id,date,prec_Ca,prec_Ca_pct05,prec_Ca_pct25,prec_Ca_pct75,prec_Ca_pct95,prec_Mg,prec_Mg_pct05,prec_Mg_pct25,prec_Mg_pct75,prec_Mg_pct95,prec_Na,prec_Na_pct05,prec_Na_pct25,prec_Na_pct75,prec_Na_pct95,prec_Cl,prec_Cl_pct05,prec_Cl_pct25,prec_Cl_pct75,prec_Cl_pct95,prec_Si,prec_Si_pct05,prec_Si_pct25,prec_Si_pct75,prec_Si_pct95,bslt_Ca,bslt_Ca_pct05,bslt_Ca_pct25,bslt_Ca_pct75,bslt_Ca_pct95,bslt_Mg,bslt_Mg_pct05,bslt_Mg_pct25,bslt_Mg_pct75,bslt_Mg_pct95,bslt_Na,bslt_Na_pct05,bslt_Na_pct25,bslt_Na_pct75,bslt_Na_pct95,bslt_Cl,bslt_Cl_pct05,bslt_Cl_pct25,bslt_Cl_pct75,bslt_Cl_pct95,bslt_Si,bslt_Si_pct05,bslt_Si_pct25,bslt_Si_pct75,bslt_Si_pct95,carb_Ca,carb_Ca_pct05,carb_Ca_pct25,carb_Ca_pct75,carb_Ca_pct95,carb_Mg,carb_Mg_pct05,carb_Mg_pct25,carb_Mg_pct75,carb_Mg_pct95,carb_Na,carb_Na_pct05,carb_Na_pct25,carb_Na_pct75,carb_Na_pct95,carb_Cl,carb_Cl_pct05,carb_Cl_pct25,carb_Cl_pct75,carb_Cl_pct95,carb_Si,carb_Si_pct05,carb_Si_pct25,carb_Si_pct75,carb_Si_pct95,flsc_Ca,flsc_Ca_pct05,flsc_Ca_pct25,flsc_Ca_pct75,flsc_Ca_pct95,flsc_Mg,flsc_Mg_pct05,flsc_Mg_pct25,flsc_Mg_pct75,flsc_Mg_pct95,flsc_Na,flsc_Na_pct05,flsc_Na_pct25,flsc_Na_pct75,flsc_Na_pct95,flsc_Cl,flsc_Cl_pct05,flsc_Cl_pct25,flsc_Cl_pct75,flsc_Cl_pct95,flsc_Si,flsc_Si_pct05,flsc_Si_pct25,flsc_Si_pct75,flsc_Si_pct95,umfc_Ca,umfc_Ca_pct05,umfc_Ca_pct25,umfc_Ca_pct75,umfc_Ca_pct95,umfc_Mg,umfc_Mg_pct05,umfc_Mg_pct25,umfc_Mg_pct75,umfc_Mg_pct95,umfc_Na,umfc_Na_pct05,umfc_Na_pct25,umfc_Na_pct75,umfc_Na_pct95,umfc_Cl,umfc_Cl_pct05,umfc_Cl_pct25,umfc_Cl_pct75,umfc_Cl_pct95,umfc_Si,umfc_Si_pct05,umfc_Si_pct25,umfc_Si_pct75,umfc_Si_pct95,clay_Ca,clay_Ca_pct05,clay_Ca_pct25,clay_Ca_pct75,clay_Ca_pct95,clay_Mg,clay_Mg_pct05,clay_Mg_pct25,clay_Mg_pct75,clay_Mg_pct95,clay_Na,clay_Na_pct05,clay_Na_pct25,clay_Na_pct75,clay_Na_pct95,clay_Cl,clay_Cl_pct05,clay_Cl_pct25,clay_Cl_pct75,clay_Cl_pct95,clay_Si,clay_Si_pct05,clay_Si_pct25,clay_Si_pct75,clay_Si_pct95
camiling_river_ds_zam24,NaN,0.44924908,0.281059473,0.3532403,0.525239914,0.598753729,0.119846032,0.068865122,0.089033604,0.152377352,0.174124442,0.441743721,0.269495573,0.36075425,0.527225882,0.608247922,0.66812184,0.371402402,0.506556662,0.85443658,0.963884109,0,0,0,0,0,0.453112001,0.345905201,0.391627174,0.515148454,0.569376986,0.41368958,0.253666504,0.341981937,0.48325865,0.582723366,0.138728047,0.023234206,0.071707706,0.189498603,0.226515345,0,0,0,0,0,2.08913311,1.237374694,1.618769536,2.695834522,3.081465546,0.939129105,0.928263784,0.933636124,0.944283343,0.949673592,0.060870895,0.050326408,0.055716657,0.066363876,0.071736216,0,0,0,0,0,0,0,0,0,0,0.008864829,0.007342648,0.007940361,0.009834102,0.010559288,0.266935849,0.046878105,0.133331983,0.420767956,0.551593878,0.14707176,0.050499399,0.095286535,0.205851531,0.26433168,0.572714248,0.278016188,0.427480229,0.717463633,0.836875537,0,0,0,0,0,4.50943885,2.157600684,3.107421234,6.140078118,8.398932362,0.122876552,0.013093344,0.06297368,0.187349296,0.244022778,0.873334296,0.75124881,0.807879628,0.933949484,0.981788885,0.00446627,0.000418849,0.002237517,0.006539397,0.008287534,0,0,0,0,0,0.770231774,0.382435594,0.549761611,0.99626983,1.176424781,0.65265196,0.372678538,0.513675002,0.776125577,0.895389036,0.250123223,0.023073934,0.108965565,0.377317603,0.538191147,0.088463207,0.015350607,0.044407411,0.148057193,0.240070524,0,0,0,0,0,2.380213272,1.391719775,1.92683156,2.774590896,3.026440716
malabobo_river_zam24,NaN,0.445421398,0.278339285,0.348984523,0.531648211,0.608269499,0.12674519,0.06880137,0.093975774,0.1525756,0.176756867,0.430046437,0.262000712,0.343942445,0.525610432,0.603921644,0.639575318,0.371198054,0.493144745,0.815973456,0.956572506,0,0,0,0,0,0.460007093,0.350936272,0.404342207,0.516579696,0.569298632,0.404748436,0.252970479,0.328937764,0.472616112,0.58656697,0.137640679,0.019696459,0.074251596,0.191481201,0.22878445,0,0,0,0,0,2.12579627,1.249372037,1.61838263,2.646158944,3.086111643,0.93911296,0.927960911,0.932562632,0.944943596,0.949563925,0.06088704,0.050436075,0.055056404,0.067437368,0.072039089,0,0,0,0,0,0,0,0,0,0,0.008842136,0.00734998,0.007919144,0.009745467,0.01047656,0.26387783,0.042999076,0.122794191,0.419595867,0.563633927,0.164493915,0.054035791,0.105484573,0.227987661,0.272171668,0.56263077,0.269955244,0.397507967,0.694127451,0.840677307,0,0,0,0,0,4.848852349,2.096467943,3.117376389,6.708535513,8.706676574,0.128638746,0.015533756,0.065524742,0.192343508,0.243774149,0.868208649,0.751889267,0.802804036,0.931547379,0.981291056,0.004591272,0.000417574,0.002013042,0.006511474,0.008374854,0,0,0,0,0,0.735922224,0.380391182,0.541708544,0.965882373,1.184907351,0.659100553,0.36642582,0.504079874,0.772216339,0.887159716,0.233081238,0.02255753,0.114119498,0.379978689,0.553349983,0.092824231,0.015891472,0.045935706,0.149850469,0.234093023,0,0,0,0,0,2.333891933,1.378749385,1.866376579,2.727336289,3.042766739
bayaoas_river_zam24,NaN,0.458617856,0.285468273,0.372473819,0.535746193,0.604015663,0.118028514,0.066765721,0.090682077,0.152412181,0.175705511,0.431675928,0.266822626,0.340595454,0.512776558,0.597099521,0.643810603,0.366199817,0.475967584,0.824690001,0.961812938,0,0,0,0,0,0.462565574,0.345661133,0.389999262,0.528681259,0.57376578,0.411079448,0.245951624,0.33981449,0.484061351,0.586905767,0.133783762,0.020160226,0.073859658,0.186616803,0.223749744,0,0,0,0,0,2.103377917,1.294094854,1.658821088,2.581501829,3.098726918,0.938755373,0.927842411,0.932098484,0.944933276,0.949950991,0.061244627,0.050049009,0.055066724,0.067901516,0.072157589,0,0,0,0,0,0,0,0,0,0,0.008814564,0.007321835,0.007959708,0.009787459,0.010496925,0.274062285,0.041801992,0.146212372,0.437892603,0.567210365,0.154225619,0.049161752,0.092776287,0.221114483,0.266059441,0.561887452,0.247996943,0.413630179,0.694560562,0.834639133,0,0,0,0,0,4.764228141,2.145330555,3.207273012,6.831677664,8.646664434,0.12919607,0.018583285,0.055472313,0.190421642,0.249660212,0.866681554,0.74537027,0.803490129,0.939734307,0.978596887,0.004213823,0.000399396,0.002071806,0.006403027,0.008246048,0,0,0,0,0,0.743748074,0.371694012,0.525061313,0.96199226,1.161334593,0.614006736,0.372592839,0.476229085,0.757246437,0.887069019,0.279057785,0.029864534,0.132527648,0.411767411,0.550301525,0.092867576,0.01927826,0.044506051,0.151770759,0.229208113,0,0,0,0,0,2.339382194,1.387643592,1.792945114,2.721613317,2.988347799
mapita_river_zam24,NaN,0.427823312,0.272769697,0.345647598,0.509435463,0.597782551,0.12538142,0.068690593,0.096088375,0.150509801,0.177758644,0.446549351,0.268925893,0.361016968,0.52957265,0.605772478,0.621972146,0.374557613,0.488092099,0.813513294,0.95999255,0,0,0,0,0,0.44723915,0.348099236,0.389099907,0.517759359,0.571862646,0.423829929,0.243535926,0.351254308,0.481071127,0.584643015,0.134054878,0.022004431,0.079278343,0.185246258,0.223163329,0,0,0,0,0,2.064655891,1.262436641,1.590981164,2.64289488,3.10920734,0.937765378,0.927620591,0.932390504,0.944280976,0.949747717,0.062234622,0.050252283,0.055719024,0.067609496,0.072379409,0,0,0,0,0,0,0,0,0,0,0.008801329,0.007339629,0.007901313,0.009757012,0.010562987,0.267291882,0.044667174,0.159021359,0.403206446,0.547671124,0.158941302,0.050571328,0.098310671,0.215614118,0.264185863,0.568346011,0.279199502,0.437912095,0.696155761,0.827562197,0,0,0,0,0,4.330628501,2.085203543,3.133349582,6.563826865,8.496847397,0.122544728,0.012264656,0.06351577,0.195350225,0.239840249,0.874226076,0.755553052,0.799010248,0.934139404,0.98436258,0.00417831,0.000422653,0.002265752,0.006488189,0.008218017,0,0,0,0,0,0.764817253,0.37531165,0.51528006,0.973829983,1.195394949,0.610937172,0.368639506,0.496853311,0.725432221,0.881778772,0.277432525,0.029608113,0.153361034,0.401872467,0.54216535,0.086626766,0.016364283,0.04357456,0.156601666,0.234921052,0,0,0,0,0,2.354251495,1.415619567,1.812815293,2.732412734,3.028905002
dumoloc_river_zam24,NaN,0.443108396,0.281573112,0.358768941,0.534663665,0.608809761,0.121208002,0.069036115,0.093004876,0.154135669,0.176477799,0.439132087,0.261665543,0.350670449,0.524602047,0.606089933,0.653572478,0.372594894,0.487035466,0.818919418,0.968572163,0,0,0,0,0,0.456316691,0.345923198,0.393955298,0.517053921,0.572434434,0.408383014,0.244783405,0.334663902,0.474278285,0.588041894,0.136822713,0.027072718,0.076649657,0.187121621,0.228067247,0,0,0,0,0,2.041984817,1.254250551,1.602523385,2.602126885,3.055325113,0.939230698,0.928376768,0.933134772,0.944926502,0.94956063,0.060769302,0.05043937,0.055073498,0.066865228,0.071623232,0,0,0,0,0,0,0,0,0,0,0.008782465,0.007331745,0.007989817,0.009683266,0.010524372,0.252135253,0.043021868,0.123786368,0.384242171,0.543979484,0.15396893,0.057486051,0.10018298,0.217883621,0.265293166,0.58123301,0.282508359,0.460883291,0.711110542,0.834749521,0,0,0,0,0,4.653284268,2.247174037,3.23902839,6.39896532,8.27104392,0.132516387,0.014267634,0.058748818,0.191870853,0.246374321,0.862552273,0.74864693,0.803353744,0.936992952,0.979300195,0.004257952,0.000449333,0.002100033,0.006634676,0.008243258,0,0,0,0,0,0.779076261,0.395340183,0.556627092,0.992751823,1.187142341,0.629202512,0.375526064,0.492657262,0.765582984,0.895126155,0.253686035,0.024781067,0.117935583,0.407315736,0.542327548,0.093733108,0.016311952,0.052953343,0.140171671,0.23011979,0,0,0,0,0,2.365810556,1.405639161,1.89230596,2.724304928,3.0165886
pmb4_zam24,NaN,0.425430057,0.277462404,0.336443436,0.516643645,0.601310252,0.127430843,0.0693429,0.094386595,0.153148948,0.176141054,0.452102442,0.275362433,0.357231532,0.528739751,0.606580263,0.687744579,0.380342468,0.518159502,0.843894601,0.971007722,0,0,0,0,0,0.450766005,0.347862689,0.390591301,0.514592173,0.572621777,0.417489692,0.249044628,0.356297543,0.489219152,0.57494704,0.134379545,0.017896697,0.067112474,0.185538969,0.225020631,0,0,0,0,0,2.048850974,1.238298266,1.526608316,2.577030821,3.081250019,0.938569949,0.928077415,0.932520952,0.945117857,0.950286102,0.061430051,0.049713898,0.054882143,0.067479048,0.071922585,0,0,0,0,0,0,0,0,0,0,0.008887029,0.007345004,0.008051894,0.009864834,0.010525193,0.284461827,0.04354018,0.149167373,0.416200039,0.564197328,0.156879128,0.055069318,0.103919215,0.211761876,0.258099842,0.575415094,0.259269937,0.408719238,0.699681734,0.820586066,0,0,0,0,0,4.773309715,2.111158608,3.151081202,6.757115096,8.698944096,0.1207001,0.013651799,0.057889595,0.181593504,0.238896639,0.877222151,0.754831807,0.8143956,0.938153211,0.982095776,0.004610472,0.000365981,0.002265433,0.006867499,0.0083254,0,0,0,0,0,0.723849464,0.389415369,0.533950757,0.978741397,1.185364661,0.641666474,0.394343539,0.516049438,0.762094098,0.907307114,0.253391504,0.02073954,0.116250969,0.379503268,0.517520659,0.092583962,0.017071452,0.047081778,0.153813493,0.231457988,0,0,0,0,0,2.37559698,1.451918706,1.939650198,2.73394268,2.993048382
pmb34_zam24,NaN,0.435116477,0.281309213,0.351280642,0.54056176,0.601519757,0.126112591,0.071025059,0.099907502,0.151832436,0.179008541,0.429736853,0.255428384,0.333883076,0.533433353,0.607509415,0.654478138,0.367828271,0.472404727,0.814634658,0.956232143,0,0,0,0,0,0.459849777,0.350646637,0.403467897,0.515962153,0.570658163,0.414155582,0.246324101,0.341192579,0.482554851,0.577328072,0.130960693,0.019425256,0.075487168,0.185509132,0.22675739,0,0,0,0,0,2.088129173,1.264821113,1.608920133,2.603032256,3.104249474,0.939850406,0.928090161,0.932625075,0.945789058,0.950119809,0.060149594,0.049880191,0.054210942,0.067374925,0.071909839,0,0,0,0,0,0,0,0,0,0,0.008904234,0.007359065,0.008062602,0.009875071,0.010551285,0.278490776,0.045728009,0.149664372,0.438016338,0.57499618,0.159674451,0.054155802,0.102488307,0.217300829,0.265196891,0.550858129,0.254603652,0.392777722,0.693614072,0.832901071,0,0,0,0,0,5.03978574,2.214503192,3.32020362,6.840058114,8.693853172,0.112624668,0.017456609,0.058491594,0.185825617,0.242412971,0.882697593,0.752706204,0.811295035,0.937065314,0.978076158,0.004288419,0.000590491,0.002052768,0.00647954,0.008258064,0,0,0,0,0,0.719089447,0.365059109,0.519166631,0.926604912,1.17637389,0.629984528,0.397542233,0.504875908,0.743191156,0.898706162,0.241227855,0.021194118,0.130592178,0.374366211,0.519973157,0.106626126,0.020789469,0.056032632,0.159523515,0.227556647,0,0,0,0,0,2.311671012,1.398390257,1.840491714,2.74215589,3.03421735
pmb3_zam24,NaN,0.449195049,0.278350637,0.348818781,0.534378519,0.610634138,0.12209552,0.067642146,0.096118449,0.150393983,0.177747774,0.425586529,0.259318799,0.340005776,0.524033794,0.609834916,0.671582944,0.378839038,0.517223863,0.836411493,0.956909561,0,0,0,0,0,0.448308272,0.343047372,0.388998794,0.513978035,0.568896756,0.411009311,0.252373992,0.347116208,0.48969108,0.590566003,0.137051,0.019203299,0.073003486,0.187820824,0.230345844,0,0,0,0,0,2.138989283,1.2756617,1.653905121,2.663347351,3.06641849,0.938925799,0.927795712,0.932921472,0.945703001,0.950065779,0.061074201,0.049934221,0.054296999,0.067078528,0.072204288,0,0,0,0,0,0,0,0,0,0,0.008917266,0.007292098,0.008059682,0.009845839,0.010486327,0.273882044,0.049096768,0.159048093,0.416741063,0.555465964,0.163667041,0.051061158,0.095924446,0.218702722,0.267944271,0.55968185,0.264763432,0.417285448,0.68211295,0.827740963,0,0,0,0,0,5.003169362,2.178283598,3.290409759,6.844734636,8.573697474,0.119511264,0.013141074,0.064135683,0.191319689,0.244802464,0.877296251,0.750080185,0.803990939,0.930768439,0.983578353,0.004600917,0.000561292,0.0025755,0.006638116,0.008332576,0,0,0,0,0,0.693735855,0.373272342,0.508552253,0.962472457,1.187156797,0.617018217,0.371429292,0.504630009,0.737211774,0.875452457,0.258957262,0.032411029,0.146567979,0.389665434,0.5338269,0.105711335,0.017082865,0.051072004,0.159765613,0.22961256,0,0,0,0,0,2.352892452,1.374808763,1.877422755,2.781490671,3.023580631
pmb2_zam24,NaN,0.444270632,0.281497158,0.352023468,0.5449758,0.604399781,0.121456366,0.070095368,0.092946741,0.154257271,0.179127344,0.4267321,0.254121094,0.338152864,0.523614199,0.605825682,0.659039568,0.373157503,0.506850341,0.851055031,0.978099886,0,0,0,0,0,0.45346687,0.342752164,0.395758652,0.523388672,0.572338755,0.417719524,0.249728979,0.343872007,0.49308432,0.585859965,0.128239396,0.021618225,0.066939721,0.190143809,0.230583597,0,0,0,0,0,2.213626386,1.297078606,1.708712527,2.688623585,3.139458038,0.938746941,0.927732942,0.932024993,0.945261464,0.949879061,0.061253059,0.050120939,0.054738536,0.067975007,0.072267058,0,0,0,0,0,0,0,0,0,0,0.009034898,0.007370457,0.008109818,0.00981842,0.010567588,0.289728031,0.041789933,0.148698283,0.408636141,0.566307685,0.150607651,0.051408029,0.092953011,0.213129721,0.266577026,0.557138151,0.265264194,0.425232695,0.6870565,0.843715958,0,0,0,0,0,5.089065733,2.131864951,3.112917421,7.159119735,8.561092377,0.12352643,0.015806071,0.059538455,0.189654109,0.239830271,0.87183118,0.754647451,0.806252131,0.937934917,0.980586497,0.004672631,0.000429342,0.002310256,0.006846757,0.008285367,0,0,0,0,0,0.723973912,0.372524341,0.518911597,0.992475688,1.188137044,0.659742978,0.380981356,0.498355497,0.790329289,0.904437008,0.224737574,0.015724176,0.097601723,0.390549818,0.556342399,0.081787024,0.019459072,0.044847873,0.139223561,0.226506576,0,0,0,0,0,2.40725188,1.380826429,1.972258761,2.776778372,3.016975487
pmb1_zam24,NaN,0.451489493,0.287417467,0.35482821,0.532450491,0.602200342,0.119719351,0.069693157,0.091571643,0.152922416,0.17562336,0.428683893,0.252197862,0.350774078,0.525334586,0.607760559,0.669209531,0.387140697,0.513313772,0.818117968,0.963234415,0,0,0,0,0,0.447812455,0.345570679,0.393065503,0.514520748,0.571287475,0.415788027,0.241554203,0.338755169,0.484215006,0.592711892,0.140242222,0.02059765,0.075681875,0.190902188,0.229367479,0,0,0,0,0,2.130466003,1.25067066,1.597862589,2.649911041,3.101940282,0.938412931,0.92777985,0.932035016,0.9444136,0.949436076,0.061587069,0.050563924,0.0555864,0.067964984,0.07222015,0,0,0,0,0,0,0,0,0,0,0.008875172,0.007291093,0.008008338,0.00977981,0.010535372,0.290048259,0.047419486,0.146189808,0.432598624,0.561073567,0.161509973,0.055329939,0.100559118,0.217852435,0.27067466,0.549759191,0.247793,0.413811949,0.696723059,0.844462073,0,0,0,0,0,5.252566881,2.256420085,3.538231028,6.739810422,8.712568604,0.118415534,0.012543464,0.061264742,0.187114961,0.241012638,0.878533106,0.755745584,0.809823655,0.935924224,0.984679894,0.004136397,0.000374952,0.002056418,0.006404053,0.008094999,0,0,0,0,0,0.713938856,0.382412013,0.526360661,0.967158181,1.179971573,0.637580508,0.374079158,0.51710822,0.776638895,0.897696437,0.239126825,0.016178205,0.112149033,0.37604201,0.523777026,0.093825434,0.0167001,0.055134075,0.149955911,0.236414343,0,0,0,0,0,2.392555163,1.35716076,1.941600056,2.770515565,3.023690133
sc6_zam24,NaN,0.433674801,0.284404463,0.341816364,0.530430806,0.59785781,0.12158641,0.068978551,0.09329559,0.150858758,0.177155527,0.446547231,0.270649929,0.35220698,0.53631789,0.607733884,0.654955911,0.369179717,0.480471743,0.840416058,0.965947239,0,0,0,0,0,0.450826987,0.350839899,0.389536307,0.522915275,0.573451216,0.418576537,0.245462335,0.344041496,0.476428003,0.58490621,0.133839253,0.021321143,0.07368423,0.188384206,0.227963825,0,0,0,0,0,2.094719504,1.276953829,1.643813255,2.562328625,3.055882789,0.939202598,0.927988443,0.932356718,0.945360115,0.949978804,0.060797402,0.050021196,0.054639885,0.067643282,0.072011557,0,0,0,0,0,0,0,0,0,0,0.008991749,0.007346434,0.008066676,0.009790959,0.010519959,0.261439257,0.041891653,0.138635816,0.43307625,0.56024488,0.158754597,0.052043991,0.107976761,0.219399208,0.268517433,0.571713879,0.254866178,0.413380325,0.696324026,0.810125919,0,0,0,0,0,5.030501902,2.120338205,3.308571895,6.888129098,8.540355935,0.088703208,0.01174777,0.041556417,0.15385833,0.229068043,0.90901582,0.765585604,0.841862961,0.954309882,0.985258091,0.004278306,0.000370109,0.002105508,0.006364768,0.00833612,0,0,0,0,0,0.728948243,0.38333762,0.526880188,0.951864953,1.164578414,0.711866115,0.427925409,0.582063365,0.798313292,0.914453974,0.180922356,0.011772727,0.082837579,0.280997334,0.452335234,0.099412525,0.020744298,0.047848926,0.165109035,0.227368278,0,0,0,0,0,2.279479223,1.426689,1.878575897,2.740336839,3.018474918
sc7_zam24,NaN,0.436567314,0.275940334,0.334696188,0.526847903,0.596852674,0.123533,0.070915577,0.093697109,0.153375514,0.175852105,0.44460167,0.265536883,0.346696549,0.538771521,0.620440003,0.639502664,0.367857954,0.499828419,0.804182814,0.958369128,0,0,0,0,0,0.451685026,0.347140311,0.391326055,0.519451576,0.56825109,0.42257201,0.263586078,0.361969642,0.496116089,0.587783057,0.126747164,0.016861769,0.059014396,0.18140699,0.223893849,0,0,0,0,0,2.135200147,1.276253621,1.607969068,2.69799473,3.100579875,0.938249287,0.928262049,0.932607756,0.944384205,0.949720304,0.061750713,0.050279696,0.055615795,0.067392244,0.071737951,0,0,0,0,0,0,0,0,0,0,0.008917541,0.007404219,0.007989586,0.009765499,0.01053968,0.264279954,0.052266125,0.138695583,0.4014302,0.553787938,0.156267009,0.052770562,0.101987895,0.223959124,0.268173634,0.573998504,0.272010886,0.41527034,0.69706261,0.824331941,0,0,0,0,0,4.939406665,2.189462263,3.455636314,6.611730513,8.438869732,0.082652998,0.011713992,0.041808263,0.144875996,0.230695788,0.910815069,0.76502393,0.84907889,0.954132586,0.985290625,0.004429176,0.0005625,0.002296552,0.006604576,0.008220946,0,0,0,0,0,0.742894755,0.38542939,0.539720516,0.961636246,1.1664161,0.704713717,0.406997405,0.575692705,0.815368605,0.908319853,0.166892201,0.015880766,0.063433897,0.28597854,0.46262058,0.108155516,0.017167263,0.058709521,0.172992208,0.241507902,0,0,0,0,0,2.237130135,1.361659148,1.783796226,2.705259068,2.998876154
sc4_zam24,NaN,0.418639549,0.280174504,0.348277285,0.517022947,0.600980361,0.122841127,0.070985092,0.093410021,0.153999845,0.177998646,0.448267326,0.260819233,0.368737408,0.525080959,0.613019581,0.658571568,0.36862794,0.497860252,0.829314559,0.957483733,0,0,0,0,0,0.448101082,0.341866961,0.382430095,0.514071928,0.573558649,0.422302596,0.246201615,0.350164439,0.489777174,0.587530256,0.130124804,0.021456817,0.064864143,0.193958071,0.231292337,0,0,0,0,0,2.146602018,1.296133274,1.657189093,2.608081671,3.067268448,0.93818594,0.928238822,0.932447133,0.944893142,0.950179441,0.06181406,0.049820559,0.055106858,0.067552867,0.071761178,0,0,0,0,0,0,0,0,0,0,0.008917798,0.007321394,0.008013534,0.009791898,0.010497282,0.276972676,0.046942226,0.140386608,0.418839247,0.566999323,0.168014452,0.054548823,0.109658236,0.231909184,0.272661013,0.552160608,0.235443892,0.418006098,0.689971097,0.828330381,0,0,0,0,0,5.135018775,2.159044925,3.407481166,6.921997296,8.602613354,0.100101234,0.014624937,0.05127306,0.160068598,0.23342095,0.896530565,0.758967472,0.835534816,0.942617055,0.98175746,0.004637366,0.00048613,0.002213343,0.006614931,0.008161796,0,0,0,0,0,0.766781651,0.388430791,0.580957543,0.956731822,1.169238086,0.695313362,0.40565462,0.583551971,0.786366094,0.898908611,0.198966088,0.019730555,0.100289862,0.318722741,0.507774035,0.085234224,0.017294828,0.048499049,0.148181292,0.224467063,0,0,0,0,0,2.28714699,1.415452446,1.805643201,2.695889204,2.995892927
sc1_zam24,NaN,0.349133263,0.268129388,0.299707259,0.438520561,0.552634611,0.114937927,0.067489137,0.084360785,0.145895102,0.174878536,0.523939525,0.326746753,0.449231721,0.581903719,0.636621619,0.568087229,0.39129531,0.458209981,0.74064827,0.936130039,0,0,0,0,0,0.453156031,0.346719915,0.394919449,0.51953636,0.567897082,0.426654896,0.259102909,0.353517883,0.487211189,0.577098832,0.128043697,0.017496875,0.069757358,0.173457753,0.224835908,0,0,0,0,0,2.152816009,1.297047872,1.668684109,2.594164377,3.079744535,0.939872879,0.928009644,0.933087521,0.944927933,0.949798045,0.060127121,0.050201955,0.055072067,0.066912479,0.071990356,0,0,0,0,0,0,0,0,0,0,0.008911724,0.007297965,0.00794217,0.009875758,0.010566954,0.141620226,0.034592249,0.07613604,0.239547616,0.426084315,0.136532144,0.049635904,0.092719097,0.202404246,0.257763329,0.707300579,0.439525116,0.607227652,0.777323045,0.862946776,0,0,0,0,0,3.129712445,2.026733924,2.480091558,4.218794334,6.702561855,0.127324767,0.018467179,0.067270895,0.190319238,0.248930602,0.868771582,0.747970562,0.805430976,0.928840924,0.976362898,0.003825589,0.000389627,0.001870116,0.006291316,0.008311464,0,0,0,0,0,0.749907878,0.385496967,0.547746123,0.977948883,1.178278788,0.678028701,0.432446699,0.566585263,0.780922518,0.899546435,0.225009996,0.038374398,0.129326962,0.332238738,0.491125392,0.072629505,0.014245635,0.037021119,0.126996799,0.20897521,0,0,0,0,0,2.546002333,1.751145074,2.19221423,2.828505908,3.046199423
lawis_river_zam24,NaN,0.44419644,0.278945728,0.353577491,0.516139758,0.596448057,0.127771898,0.071065146,0.097773478,0.158432305,0.179457352,0.433660166,0.270237399,0.349155456,0.517894056,0.604183599,0.653691799,0.381044875,0.509595961,0.827310604,0.969959516,0,0,0,0,0,0.456937065,0.342578536,0.391041798,0.518616069,0.569733144,0.424950074,0.262175745,0.35393313,0.498705305,0.586848394,0.112970549,0.012549094,0.058266346,0.182410586,0.224968076,0,0,0,0,0,2.222484504,1.297180578,1.699576973,2.75001158,3.087681387,0.939416614,0.928244226,0.9323054,0.945444142,0.949858347,0.060583386,0.050141653,0.054555858,0.0676946,0.071755774,0,0,0,0,0,0,0,0,0,0,0.008916131,0.007347091,0.008027603,0.009861918,0.0105733,0.298199927,0.04887962,0.157880511,0.453703703,0.568226237,0.152082104,0.055388455,0.095177496,0.217726027,0.267797812,0.553464919,0.250812055,0.398543755,0.676474498,0.823175923,0,0,0,0,0,5.008109231,2.191461564,3.380782331,7.285800986,8.57133532,0.106634856,0.012673716,0.053206005,0.165282534,0.227654565,0.890068832,0.77015287,0.833011596,0.942407549,0.982358193,0.004117547,0.000456445,0.002043955,0.006672993,0.008322065,0,0,0,0,0,0.767832471,0.391905785,0.563908167,0.974546187,1.171733754,0.637700657,0.387988182,0.513856224,0.772132456,0.887768429,0.22603402,0.023634277,0.109267568,0.363267341,0.524453329,0.105134319,0.017314663,0.056929384,0.163008222,0.239142313,0,0,0,0,0,2.294881894,1.317720936,1.735944983,2.726070317,3.024677151
masinloc_river_zam24,NaN,0.440578592,0.28042172,0.349121453,0.53929121,0.603862948,0.12026068,0.069531645,0.092181369,0.152031231,0.179134519,0.433056911,0.255497056,0.344028982,0.528619663,0.610540308,0.659954542,0.370125527,0.482186518,0.845226315,0.976123222,0,0,0,0,0,0.453127372,0.34349154,0.388943426,0.51655709,0.571414621,0.418002282,0.241678888,0.34086954,0.486887157,0.580897106,0.133602968,0.01892911,0.070776423,0.19688314,0.229209071,0,0,0,0,0,2.112234556,1.236531139,1.554518613,2.633973514,3.113820505,0.938527878,0.927660747,0.93254261,0.945027096,0.950316345,0.061472122,0.049683655,0.054972904,0.06745739,0.072339253,0,0,0,0,0,0,0,0,0,0,0.00887729,0.007294023,0.008009965,0.009727719,0.010514123,0.262857823,0.047097941,0.127751144,0.423855486,0.566327866,0.16066024,0.051570533,0.094870869,0.230340143,0.270386221,0.580303841,0.238438955,0.409350359,0.705138393,0.836676174,0,0,0,0,0,4.940068253,2.157438545,3.322545105,7.042026485,8.686619256,0.118132004,0.011643575,0.056918503,0.183015562,0.241914824,0.877712665,0.751369336,0.812170352,0.937365576,0.983905981,0.004774854,0.000562238,0.002456521,0.0066798,0.008191555,0,0,0,0,0,0.736586583,0.372112739,0.525099731,0.973808863,1.174742855,0.638035558,0.382275775,0.518954069,0.757668839,0.89831913,0.249181253,0.021365474,0.115375467,0.384658401,0.52580851,0.091499453,0.013771663,0.047537543,0.16053617,0.233071713,0,0,0,0,0,2.279876781,1.401287023,1.80400686,2.723811016,3.029392082
