sample_id,date,prec_Ca,prec_Ca_pct05,prec_Ca_pct25,prec_Ca_pct75,prec_Ca_pct95,prec_Mg,prec_Mg_pct05,prec_Mg_pct25,prec_Mg_pct75,prec_Mg_pct95,prec_Na,prec_Na_pct05,prec_Na_pct25,prec_Na_pct75,prec_Na_pct95,prec_Cl,prec_Cl_pct05,prec_Cl_pct25,prec_Cl_pct75,prec_Cl_pct95,prec_Si,prec_Si_pct05,prec_Si_pct25,prec_Si_pct75,prec_Si_pct95,prec_Sr,prec_Sr_pct05,prec_Sr_pct25,prec_Sr_pct75,prec_Sr_pct95,prec_Sr8786,prec_Sr8786_pct05,prec_Sr8786_pct25,prec_Sr8786_pct75,prec_Sr8786_pct95,bslt_Ca,bslt_Ca_pct05,bslt_Ca_pct25,bslt_Ca_pct75,bslt_Ca_pct95,bslt_Mg,bslt_Mg_pct05,bslt_Mg_pct25,bslt_Mg_pct75,bslt_Mg_pct95,bslt_Na,bslt_Na_pct05,bslt_Na_pct25,bslt_Na_pct75,bslt_Na_pct95,bslt_Cl,bslt_Cl_pct05,bslt_Cl_pct25,bslt_Cl_pct75,bslt_Cl_pct95,bslt_Si,bslt_Si_pct05,bslt_Si_pct25,bslt_Si_pct75,bslt_Si_pct95,bslt_Sr,bslt_Sr_pct05,bslt_Sr_pct25,bslt_Sr_pct75,bslt_Sr_pct95,bslt_Sr8786,bslt_Sr8786_pct05,bslt_Sr8786_pct25,bslt_Sr8786_pct75,bslt_Sr8786_pct95,carb_Ca,carb_Ca_pct05,carb_Ca_pct25,carb_Ca_pct75,carb_Ca_pct95,carb_Mg,carb_Mg_pct05,carb_Mg_pct25,carb_Mg_pct75,carb_Mg_pct95,carb_Na,carb_Na_pct05,carb_Na_pct25,carb_Na_pct75,carb_Na_pct95,carb_Cl,carb_Cl_pct05,carb_Cl_pct25,carb_Cl_pct75,carb_Cl_pct95,carb_Si,carb_Si_pct05,carb_Si_pct25,carb_Si_pct75,carb_Si_pct95,carb_Sr,carb_Sr_pct05,carb_Sr_pct25,carb_Sr_pct75,carb_Sr_pct95,carb_Sr8786,carb_Sr8786_pct05,carb_Sr8786_pct25,carb_Sr8786_pct75,carb_Sr8786_pct95,flsc_Ca,flsc_Ca_pct05,flsc_Ca_pct25,flsc_Ca_pct75,flsc_Ca_pct95,flsc_Mg,flsc_Mg_pct05,flsc_Mg_pct25,flsc_Mg_pct75,flsc_Mg_pct95,flsc_Na,flsc_Na_pct05,flsc_Na_pct25,flsc_Na_pct75,flsc_Na_pct95,flsc_Cl,flsc_Cl_pct05,flsc_Cl_pct25,flsc_Cl_pct75,flsc_Cl_pct95,flsc_Si,flsc_Si_pct05,flsc_Si_pct25,flsc_Si_pct75,flsc_Si_pct95,flsc_Sr,flsc_Sr_pct05,flsc_Sr_pct25,flsc_Sr_pct75,flsc_Sr_pct95,flsc_Sr8786,flsc_Sr8786_pct05,flsc_Sr8786_pct25,flsc_Sr8786_pct75,flsc_Sr8786_pct95,umfc_Ca,umfc_Ca_pct05,umfc_Ca_pct25,umfc_Ca_pct75,umfc_Ca_pct95,umfc_Mg,umfc_Mg_pct05,umfc_Mg_pct25,umfc_Mg_pct75,umfc_Mg_pct95,umfc_Na,umfc_Na_pct05,umfc_Na_pct25,umfc_Na_pct75,umfc_Na_pct95,umfc_Cl,umfc_Cl_pct05,umfc_Cl_pct25,umfc_Cl_pct75,umfc_Cl_pct95,umfc_Si,umfc_Si_pct05,umfc_Si_pct25,umfc_Si_pct75,umfc_Si_pct95,umfc_Sr,umfc_Sr_pct05,umfc_Sr_pct25,umfc_Sr_pct75,umfc_Sr_pct95,umfc_Sr8786,umfc_Sr8786_pct05,umfc_Sr8786_pct25,umfc_Sr8786_pct75,umfc_Sr8786_pct95,clay_Ca,clay_Ca_pct05,clay_Ca_pct25,clay_Ca_pct75,clay_Ca_pct95,clay_Mg,clay_Mg_pct05,clay_Mg_pct25,clay_Mg_pct75,clay_Mg_pct95,clay_Na,clay_Na_pct05,clay_Na_pct25,clay_Na_pct75,clay_Na_pct95,clay_Cl,clay_Cl_pct05,clay_Cl_pct25,clay_Cl_pct75,clay_Cl_pct95,clay_Si,clay_Si_pct05,clay_Si_pct25,clay_Si_pct75,clay_Si_pct95,clay_Sr,clay_Sr_pct05,clay_Sr_pct25,clay_Sr_pct75,clay_Sr_pct95,clay_Sr8786,clay_Sr8786_pct05,clay_Sr8786_pct25,clay_Sr8786_pct75,clay_Sr8786_pct95
malabobo_river_zam24,NaN,0.439226863,0.275000473,0.340393497,0.53199153,0.606491115,0.125334561,0.070635243,0.095499641,0.151128282,0.17715292,0.434497956,0.257957789,0.336900485,0.53857672,0.622924058,0.751044897,0.389000642,0.565608316,0.89401765,0.982967262,0,0,0,0,0,0.003551789,0.000327094,0.001409884,0.006422234,0.011993039,0.709198344,0.709111518,0.709154647,0.709247679,0.709290953,0.471247787,0.349776189,0.405522029,0.52276422,0.574767427,0.421064599,0.262369111,0.352719199,0.495908427,0.583335372,0.105056208,0.014369338,0.05472751,0.168813334,0.224010934,0,0,0,0,0,1.917646416,1.225605818,1.493351743,2.44112552,3.027732591,0.000276101,0.00010413,0.000182701,0.000388532,0.000501906,0.703810193,0.702942567,0.70331903,0.704401675,0.704879082,0.93886888,0.92845196,0.932204828,0.945808541,0.950038526,0.06113112,0.049961474,0.054191459,0.067795172,0.07154804,0,0,0,0,0,0,0,0,0,0,0.008956934,0.007239936,0.007745133,0.009683137,0.0103892,0.001239458,0.001051131,0.001141819,0.001370115,0.001513343,0.70863815,0.708088322,0.708310802,0.709051076,0.709415165,0.298230708,0.043642164,0.161108441,0.446104221,0.568164279,0.168261842,0.054859482,0.109830728,0.225937003,0.272730519,0.531316649,0.236913642,0.388291134,0.679963518,0.825429598,0,0,0,0,0,3.994842403,2.054863406,2.73037033,5.987509576,8.501774966,0.001676656,0.000925819,0.001239285,0.002000456,0.002360557,0.703784615,0.703005811,0.703347601,0.704425398,0.70482115,0.138432071,0.013870232,0.068121686,0.195119864,0.248026942,0.856807235,0.747775723,0.799914662,0.92786549,0.983534987,0.004172841,0.000372543,0.002050485,0.006351227,0.008435823,0,0,0,0,0,0.715285929,0.378680284,0.493074457,0.946480084,1.167088093,0.002208247,0.00056112,0.001392968,0.003439978,0.00510468,0.703247008,0.702337891,0.702725956,0.703939611,0.705407111,0.541337092,0.35978223,0.451746967,0.673669682,0.822102427,0.329581822,0.062644364,0.200924302,0.433911545,0.55620953,0.105767293,0.023653981,0.061085705,0.176398566,0.242759035,0,0,0,0,0,2.497093286,1.534176447,2.087443633,2.812715943,3.03526818,0.002531863,0.001467567,0.002127889,0.002774811,0.002971735,0.705303833,0.704273763,0.704899445,0.705551207,0.705723907
bayaoas_river_zam24,NaN,0.444603697,0.275629264,0.359778396,0.533761126,0.607600228,0.12555073,0.069532467,0.091792846,0.154858763,0.178234549,0.425534649,0.251351644,0.341917343,0.516554922,0.606753362,0.755240061,0.413709556,0.581880376,0.87368502,0.973001403,0,0,0,0,0,0.004907659,0.000522887,0.00207238,0.009715231,0.018270014,0.709195229,0.709108946,0.709148182,0.709247948,0.709288266,0.468770229,0.344294021,0.392819356,0.531650232,0.573765932,0.413339863,0.255107977,0.344305006,0.488938592,0.592431584,0.115312983,0.019776699,0.060111256,0.17356297,0.225534201,0,0,0,0,0,1.953032014,1.24773704,1.550525488,2.498930801,2.987018503,0.000308368,0.000119314,0.000200293,0.000412811,0.000503615,0.703987289,0.702969712,0.703366757,0.704456519,0.704985664,0.940422393,0.928260777,0.933921286,0.945813778,0.949814803,0.059577607,0.050185197,0.054186222,0.066078714,0.071739223,0,0,0,0,0,0,0,0,0,0,0.008856493,0.007353759,0.008049164,0.009949593,0.010574045,0.001240367,0.001044474,0.001126505,0.001370293,0.001506747,0.708652613,0.708107604,0.708335177,0.709003168,0.709407059,0.302444681,0.060656426,0.154053443,0.428897919,0.566298649,0.159981529,0.055617578,0.096166664,0.220742959,0.269020011,0.533120945,0.253052336,0.399330268,0.684836757,0.807306381,0,0,0,0,0,3.958819615,2.040779522,2.767727987,6.071918898,8.300531448,0.001634762,0.000944759,0.001259195,0.002025455,0.002340134,0.70382624,0.70299542,0.703349842,0.704359522,0.704790998,0.137877548,0.019435943,0.076890754,0.198512705,0.243409595,0.856742879,0.752676098,0.79782307,0.918032204,0.977498821,0.004575864,0.000535879,0.002206788,0.006636352,0.008304795,0,0,0,0,0,0.709145182,0.384448647,0.519510553,0.947433058,1.168864516,0.001956151,0.000536126,0.001199039,0.003004149,0.005269077,0.703499263,0.702388134,0.702844103,0.704370103,0.706025688,0.60697879,0.372679328,0.485116961,0.709984319,0.832945549,0.271348002,0.048894804,0.144668774,0.387876049,0.558193252,0.118318593,0.021574911,0.062446286,0.173641091,0.242561574,0,0,0,0,0,2.484887093,1.54792717,2.025309721,2.776461005,3.034357346,0.002558342,0.001581344,0.002236258,0.002787981,0.002969962,0.705562533,0.704481848,0.705157813,0.705833612,0.706001669
mapita_river_zam24,NaN,0.441567168,0.276728727,0.349964218,0.528811618,0.600910805,0.127996142,0.067004472,0.094688339,0.157015548,0.178969217,0.433284793,0.264912454,0.344834672,0.526435209,0.605416749,0.725236439,0.371550075,0.558370666,0.885435223,0.975336945,0,0,0,0,0,0.004694603,0.000522295,0.002276233,0.008742882,0.016253594,0.709197874,0.709110848,0.709151007,0.709247328,0.709289663,0.463749997,0.349696197,0.407144718,0.531586716,0.573018042,0.410554868,0.258035099,0.343430396,0.477928523,0.574110039,0.121561846,0.019740647,0.069066742,0.181408992,0.226740877,0,0,0,0,0,1.895959269,1.260555163,1.516838537,2.432213721,2.939703016,0.000296069,0.000115607,0.000188728,0.000408545,0.000506919,0.703919102,0.702956121,0.703358169,0.704460154,0.704938559,0.938713863,0.928030261,0.932757209,0.944245228,0.949736561,0.061286137,0.050263439,0.055754772,0.067242791,0.071969739,0,0,0,0,0,0,0,0,0,0,0.009007187,0.007315666,0.008064209,0.009904176,0.010534556,0.001233224,0.001039116,0.001111413,0.001363335,0.001515701,0.708711144,0.70811108,0.70836797,0.70907899,0.709410888,0.27833171,0.04927936,0.147007714,0.429715422,0.570396165,0.162528138,0.048978629,0.10755489,0.224924949,0.268635522,0.545433742,0.246152489,0.401167466,0.689806133,0.826804319,0,0,0,0,0,3.916769639,2.11282759,2.815395081,5.682909846,8.283467636,0.001639565,0.0009291,0.001288275,0.002053469,0.002343503,0.703742494,0.703032431,0.703326676,0.704267518,0.7048202,0.133755388,0.014291339,0.070053995,0.197753941,0.247112031,0.861405189,0.747525131,0.796969166,0.925308598,0.981961685,0.004478199,0.000529048,0.002414925,0.006947655,0.008476721,0,0,0,0,0,0.775239287,0.399878344,0.548691207,1.01145731,1.177783595,0.002326262,0.000566517,0.001428375,0.003730275,0.005584282,0.70353149,0.702318335,0.702776443,0.70457586,0.706615595,0.587089488,0.369881035,0.452274291,0.70252629,0.840308217,0.29256115,0.040496711,0.154571378,0.425724167,0.551637377,0.116140973,0.019467666,0.055255471,0.174630874,0.239243451,0,0,0,0,0,2.523661716,1.518243659,2.057131931,2.853682275,3.050485974,0.002514527,0.001560159,0.002121564,0.002767139,0.002958604,0.705665691,0.704522456,0.70528222,0.70593769,0.706120456
dumoloc_river_zam24,NaN,0.433635928,0.276692472,0.341496288,0.541796444,0.60335774,0.123890864,0.070293714,0.093175413,0.156596612,0.178722258,0.431416647,0.261116503,0.344628736,0.529637354,0.61300034,0.724159361,0.406646607,0.549383406,0.859218754,0.972731185,0,0,0,0,0,0.004277497,0.000406808,0.001899972,0.0075615,0.014568217,0.709193976,0.709108584,0.709146048,0.709248192,0.709291248,0.462602814,0.342192641,0.396713618,0.524321651,0.574127975,0.423176215,0.271083764,0.354182027,0.49260519,0.592260486,0.112747979,0.016875827,0.063349626,0.167931628,0.218043817,0,0,0,0,0,1.849243973,1.245463912,1.455154635,2.455289401,2.994039902,0.000304464,0.000115212,0.000202729,0.000421161,0.00050661,0.70378409,0.702954567,0.703312568,0.704473612,0.705001245,0.938887793,0.927923586,0.933241136,0.944733712,0.949849873,0.061112207,0.050150127,0.055266288,0.066758864,0.072076414,0,0,0,0,0,0,0,0,0,0,0.00901027,0.007340042,0.008144759,0.009799205,0.010607518,0.001242216,0.001047541,0.00114369,0.001383452,0.001516707,0.708703507,0.708095967,0.708358364,0.709077697,0.709427068,0.275493302,0.064314448,0.153829497,0.430415489,0.570369862,0.156575038,0.057581812,0.097166279,0.221490175,0.269002604,0.567148716,0.241246097,0.400792295,0.690276475,0.827742598,0,0,0,0,0,3.755293452,2.001768154,2.621291704,5.343648947,8.077356889,0.001677151,0.000930544,0.001245731,0.002048839,0.002361805,0.703782876,0.702976923,0.703331128,0.70433493,0.704796777,0.138520936,0.014308756,0.077491294,0.20081257,0.246281402,0.857086507,0.748454999,0.79647698,0.917921068,0.981806425,0.004054974,0.000532783,0.002013833,0.006746898,0.00819328,0,0,0,0,0,0.75838007,0.383017117,0.527738453,0.951109049,1.156899108,0.002138494,0.000520608,0.001245347,0.003330013,0.005167788,0.703841859,0.702363742,0.702947363,0.704993861,0.70680487,0.616823705,0.381736177,0.488764445,0.722118459,0.867584325,0.266446468,0.028960701,0.142713866,0.391208934,0.522859935,0.115144107,0.020217955,0.060159833,0.173868972,0.236668821,0,0,0,0,0,2.563956436,1.534983718,2.146574187,2.850777861,3.05545308,0.002522467,0.001543339,0.002113246,0.002784999,0.002972736,0.705818495,0.704578493,0.705340571,0.706138032,0.706398462
pmb4_zam24,NaN,0.426855622,0.271831499,0.328404521,0.524548523,0.602072255,0.122834525,0.068259097,0.092720657,0.155889152,0.17952859,0.456131909,0.260232027,0.351616235,0.54299298,0.624728581,0.6662615,0.375844604,0.509861546,0.824727578,0.956949054,0,0,0,0,0,0.013208191,0.001790588,0.00753609,0.017811681,0.022085169,0.709210565,0.709112554,0.709155151,0.709255935,0.709292832,0.448869639,0.344121164,0.38875416,0.511888058,0.565270846,0.43200862,0.264826331,0.352028945,0.507318173,0.592395778,0.11492419,0.017334355,0.055279054,0.181542591,0.230039879,0,0,0,0,0,2.066141443,1.31148586,1.671534742,2.645345617,3.064032577,0.000279173,0.000107351,0.000181052,0.000398515,0.000500762,0.70396951,0.703001392,0.703425377,0.704538407,0.70499525,0.939185535,0.928144038,0.932842547,0.945043869,0.950043755,0.060814465,0.049956245,0.054956131,0.067157453,0.071855962,0,0,0,0,0,0,0,0,0,0,0.009025445,0.007305042,0.008134784,0.009863026,0.01057893,0.001268157,0.001069302,0.00115195,0.001398973,0.001506188,0.708830333,0.708142569,0.70845276,0.709177178,0.709443071,0.257816323,0.046003591,0.134303433,0.407478528,0.565829789,0.155251907,0.051385425,0.098451743,0.211270457,0.267225272,0.594669827,0.260983366,0.436317569,0.702580811,0.812065862,0,0,0,0,0,4.529623728,2.153990844,3.061023028,6.562908251,8.430217427,0.001596518,0.000898293,0.001227264,0.002005527,0.002338637,0.703978645,0.703013028,0.703419151,0.704495556,0.704811771,0.111115307,0.017277134,0.060216881,0.171028792,0.228549637,0.885411855,0.767497037,0.824878722,0.936507313,0.97981444,0.004364716,0.000496304,0.002326603,0.006499391,0.008205232,0,0,0,0,0,0.721825222,0.368034998,0.546198629,0.956914762,1.172222137,0.000805382,7.85E-05,0.000336191,0.001568753,0.004042896,0.707099354,0.703270315,0.705599521,0.708376651,0.709462878,0.692263207,0.413847847,0.561710056,0.782532561,0.897436407,0.202533112,0.01875035,0.106469213,0.325996855,0.484522146,0.09992089,0.019039653,0.053866867,0.148323733,0.228124293,0,0,0,0,0,2.355622679,1.471652692,1.948690132,2.705701005,3.010523964,0.002093903,0.000826328,0.001598021,0.002613626,0.002941917,0.707782379,0.706782674,0.707254044,0.708288791,0.708837641
pmb34_zam24,NaN,0.415551492,0.280214921,0.34183504,0.524124084,0.598851728,0.126298985,0.069190535,0.090767186,0.156017407,0.180144526,0.463669757,0.261230147,0.360902658,0.53414396,0.615829575,0.677634357,0.378387723,0.523943748,0.840841647,0.968679119,0,0,0,0,0,0.010697543,0.001438949,0.005671165,0.01675508,0.021351447,0.709203386,0.709115404,0.709160819,0.709252696,0.709286571,0.452725861,0.345821474,0.388806892,0.516500127,0.571955336,0.442120658,0.282473056,0.363758942,0.509586154,0.602970729,0.099810255,0.014782009,0.049080274,0.162291358,0.219085733,0,0,0,0,0,2.175564752,1.270102283,1.616056527,2.729824836,3.099740936,0.000275995,0.000107527,0.00018148,0.000394271,0.000500781,0.704009162,0.702952883,0.703386279,0.704512815,0.704996591,0.938434569,0.928198783,0.932851418,0.945547295,0.950081166,0.061565431,0.049918834,0.054452705,0.067148582,0.071801217,0,0,0,0,0,0,0,0,0,0,0.008824251,0.00737883,0.007927749,0.009724345,0.01054003,0.001267555,0.001049606,0.001133781,0.001414161,0.00150949,0.70879619,0.708157388,0.708455281,0.709166259,0.709457963,0.260488807,0.04277654,0.134692484,0.401468861,0.566604178,0.147546775,0.054333219,0.0987533,0.216085149,0.27094948,0.581094095,0.262801821,0.425255445,0.709632073,0.839092465,0,0,0,0,0,4.762417684,2.126108276,3.134531333,6.832728804,8.577765694,0.001656272,0.000946554,0.001254622,0.002027962,0.00233829,0.703882542,0.703017465,0.70338153,0.704387563,0.70480738,0.113892963,0.011830407,0.060495882,0.173911259,0.241904779,0.883054472,0.754548042,0.821074135,0.935314439,0.98397354,0.004155031,0.000290897,0.002030342,0.006350081,0.008107906,0,0,0,0,0,0.70038134,0.390882087,0.503889072,0.932449161,1.161948076,0.000821436,7.35E-05,0.0003581,0.001604221,0.003447652,0.707015103,0.703629628,0.705877472,0.708495003,0.709608291,0.668835055,0.391128891,0.524461932,0.775033968,0.899031691,0.200237862,0.015047041,0.087114627,0.355604744,0.526219265,0.109740703,0.019123508,0.058972121,0.171061328,0.240175416,0,0,0,0,0,2.30576409,1.376454736,1.783237897,2.739880427,3.027914652,0.002161537,0.000793903,0.001615926,0.00258532,0.002925938,0.707714001,0.706742184,0.707252218,0.708269724,0.708971219
pmb3_zam24,NaN,0.427839653,0.278155099,0.344978978,0.527405623,0.60273654,0.122656616,0.068649461,0.093930261,0.152081021,0.176985709,0.449645326,0.254285195,0.343447545,0.529441734,0.614969005,0.681423805,0.393110508,0.539579256,0.856758667,0.969215399,0,0,0,0,0,0.010868368,0.000914811,0.005058202,0.016535388,0.021516777,0.709209,0.709109714,0.709152795,0.709252811,0.709288796,0.454958101,0.350717307,0.391855973,0.517001381,0.567798485,0.436023501,0.262896896,0.357820722,0.508416609,0.589821095,0.104782012,0.016080395,0.047452413,0.172520288,0.225174778,0,0,0,0,0,2.170738731,1.300569035,1.655545826,2.652473727,3.072421659,0.000301747,0.000107548,0.000185679,0.000400618,0.000503023,0.704045193,0.702981689,0.70348446,0.70453788,0.704972505,0.939548654,0.927885242,0.933754149,0.945421251,0.949871109,0.060451346,0.050128891,0.054578749,0.066245851,0.072114758,0,0,0,0,0,0,0,0,0,0,0.008942301,0.007350327,0.007953959,0.009859715,0.0105825,0.00127451,0.001058496,0.001156615,0.00140075,0.001518164,0.708809128,0.708128919,0.708405547,0.709158517,0.709448752,0.273317484,0.044143843,0.134601383,0.444749222,0.578969317,0.144659743,0.051745973,0.092307677,0.207388861,0.260836072,0.57155904,0.25591729,0.420277443,0.707617264,0.851937403,0,0,0,0,0,4.643794578,2.180101462,3.130364689,6.982421371,8.651036249,0.001663569,0.000920686,0.001250869,0.002049484,0.002367574,0.703908404,0.703014771,0.703383405,0.704358778,0.704803118,0.116606685,0.015938738,0.058717796,0.180261272,0.235454827,0.878355622,0.758567701,0.814191383,0.937545853,0.981989429,0.004113963,0.000370685,0.001958896,0.006478364,0.008444995,0,0,0,0,0,0.762907119,0.392642222,0.573107051,1.019275143,1.176647154,0.000685315,5.27E-05,0.000321751,0.001208306,0.002805835,0.707057093,0.703090717,0.705422979,0.708554736,0.709549193,0.668436229,0.384658741,0.525714018,0.778646017,0.898553696,0.201858058,0.017291775,0.085697429,0.349573591,0.514523965,0.113989237,0.021378764,0.066298605,0.160307058,0.231901284,0,0,0,0,0,2.28793297,1.364245721,1.850162031,2.74788729,3.013862649,0.00232981,0.001125455,0.001816007,0.002654078,0.002939819,0.707757771,0.706684105,0.707266631,0.70829158,0.70886919
pmb2_zam24,NaN,0.447233882,0.279732237,0.353548786,0.537001181,0.599720906,0.120547993,0.0676731,0.088924688,0.151630058,0.177060383,0.435368132,0.263418072,0.3418639,0.523502609,0.611746135,0.657989894,0.370836429,0.491201656,0.804853919,0.957292827,0,0,0,0,0,0.012109869,0.001117936,0.005981097,0.017485075,0.022129319,0.709203444,0.709112894,0.709157079,0.709249004,0.709289779,0.441533091,0.346641877,0.388152567,0.510827522,0.570620526,0.444225668,0.26805796,0.377939307,0.511453575,0.598387151,0.102943781,0.017252198,0.054286729,0.166555974,0.223632798,0,0,0,0,0,2.133621422,1.266813658,1.608268002,2.618060398,3.122229595,0.000297411,0.000118076,0.000189835,0.000412397,0.00050415,0.704008781,0.703001736,0.703439211,0.704537316,0.704954976,0.938682221,0.928290332,0.933059141,0.944674305,0.949746164,0.061317779,0.050253836,0.055325695,0.066940859,0.071709668,0,0,0,0,0,0,0,0,0,0,0.008930884,0.007332884,0.007986166,0.009878161,0.010532829,0.001274881,0.001051781,0.001149858,0.001418388,0.001510539,0.708727758,0.70810101,0.708387456,0.709113599,0.709403665,0.259435361,0.042974606,0.133837472,0.408679208,0.55653056,0.152877968,0.054378867,0.100149931,0.212743455,0.266405846,0.581167752,0.243896323,0.429991651,0.709092153,0.831375213,0,0,0,0,0,4.803373775,2.179492311,3.129195912,6.689750927,8.566341591,0.001561596,0.00092058,0.001174023,0.001990566,0.002342123,0.703873175,0.703021393,0.703418562,0.704406792,0.70481761,0.112595973,0.014549751,0.059253689,0.182289453,0.241336658,0.883931045,0.757329261,0.814886985,0.937200985,0.979676895,0.004214679,0.000370111,0.001938366,0.006367344,0.008104482,0,0,0,0,0,0.750071308,0.38949169,0.526503515,0.99280117,1.158215039,0.000928761,8.92E-05,0.00038101,0.001928248,0.00461183,0.707541587,0.703697773,0.7061825,0.708758522,0.709568692,0.68384403,0.393137267,0.526533275,0.801538999,0.886151931,0.186580524,0.018824422,0.098597336,0.36812113,0.505183841,0.097517933,0.020978479,0.053225382,0.15356045,0.228556245,0,0,0,0,0,2.404760149,1.402315726,1.956139839,2.777668817,3.007735283,0.002086478,0.000524379,0.001548815,0.002595956,0.0029155,0.70775043,0.706862798,0.707278375,0.708257289,0.708808318
pmb1_zam24,NaN,0.438433748,0.276835096,0.348284409,0.525818938,0.602143681,0.122443651,0.069412504,0.093867184,0.152621904,0.179376193,0.430155445,0.264641466,0.349029547,0.522603654,0.615178836,0.711560561,0.394280025,0.547437498,0.854937625,0.97275683,0,0,0,0,0,0.010474961,0.001408793,0.006068133,0.016334023,0.021628954,0.70920855,0.709108487,0.709151271,0.709256079,0.709292322,0.449485846,0.341184933,0.384443134,0.509200154,0.568958725,0.436344284,0.262533721,0.361833237,0.517315565,0.60041452,0.110842766,0.01561766,0.054482064,0.175535078,0.226746468,0,0,0,0,0,2.122586222,1.295858051,1.63834178,2.628291693,3.081650129,0.000291556,0.000111931,0.000182114,0.00040929,0.000508069,0.703978875,0.702985325,0.703482395,0.704568343,0.704988425,0.938817279,0.927822402,0.932350299,0.945045402,0.949916432,0.061182721,0.050083568,0.054954598,0.067649701,0.072177598,0,0,0,0,0,0,0,0,0,0,0.009048775,0.00736558,0.008175615,0.00975384,0.010502971,0.001293516,0.001060809,0.00116124,0.001418347,0.001520191,0.708824373,0.708122007,0.708466333,0.709176349,0.709468364,0.252608179,0.047087491,0.14048166,0.420863837,0.571430996,0.15915665,0.055203036,0.098154495,0.222345986,0.274013738,0.581981804,0.24851459,0.416075252,0.687427644,0.825978269,0,0,0,0,0,4.640869831,2.111066641,3.176557645,6.552010029,8.627304884,0.001567514,0.000887788,0.001172342,0.001959784,0.002348213,0.703968193,0.703026637,0.703445288,0.704436653,0.704860778,0.119178021,0.015728565,0.060997796,0.190952321,0.24661734,0.876508656,0.749630508,0.803184352,0.933767938,0.982062519,0.004447931,0.000385199,0.002443467,0.006665486,0.008395402,0,0,0,0,0,0.759686347,0.38179612,0.531058959,0.995341975,1.168897321,0.000913497,7.09E-05,0.000406833,0.001870827,0.004085389,0.707263137,0.703056865,0.705802272,0.70832051,0.709516301,0.673544546,0.391032986,0.533148619,0.790113718,0.901330088,0.212802094,0.013870668,0.086510645,0.357741954,0.51587114,0.102751677,0.018353167,0.052964837,0.158275179,0.234293078,0,0,0,0,0,2.344061115,1.430748617,1.937849451,2.718276975,3.017946915,0.002192679,0.000679481,0.001612422,0.002610934,0.002932761,0.707903343,0.706822779,0.707341066,0.708312881,0.708766575
sc6_zam24,NaN,0.444924431,0.275755091,0.355380828,0.533205564,0.602294015,0.123646641,0.067465861,0.087134461,0.147970021,0.176812922,0.436821358,0.265760748,0.346213642,0.528040136,0.616123952,0.723641747,0.386133117,0.557659209,0.866608144,0.980824909,0,0,0,0,0,0.006981594,0.000591894,0.003511571,0.011757165,0.019475322,0.709195211,0.70910892,0.709145593,0.709249443,0.709286923,0.441257792,0.34198534,0.383247695,0.503046366,0.568445063,0.44724909,0.272992486,0.378903148,0.511161098,0.595713815,0.099999429,0.018265605,0.057716309,0.163485919,0.221402369,0,0,0,0,0,2.062935799,1.294589546,1.649091823,2.590194992,3.073720565,0.000318298,0.000112784,0.000208161,0.000408287,0.000506326,0.703995063,0.703000861,0.703437173,0.704502954,0.704979846,0.938773855,0.927843426,0.932569292,0.945437592,0.950082114,0.061226145,0.049917886,0.054562408,0.067430708,0.072156574,0,0,0,0,0,0,0,0,0,0,0.008838844,0.007307911,0.007962178,0.00979774,0.010501979,0.001281705,0.001048381,0.001159349,0.001419575,0.001516118,0.708806299,0.708095718,0.708388067,0.709159878,0.709471889,0.258080025,0.043282149,0.12847448,0.419318817,0.563691621,0.157352128,0.057777906,0.099701402,0.225373939,0.27307074,0.57992556,0.244275399,0.429325517,0.681685957,0.834569678,0,0,0,0,0,4.686757583,2.229628631,3.337915281,6.885774756,8.615934935,0.001580255,0.00089264,0.001215839,0.002052799,0.002360704,0.703977978,0.703014518,0.703411681,0.704432834,0.704834312,0.095075244,0.012627873,0.047477514,0.164332055,0.240189614,0.900379567,0.756997991,0.833075087,0.949730151,0.983647081,0.004260571,0.000464516,0.002189894,0.006554047,0.00831841,0,0,0,0,0,0.751558217,0.388354291,0.541695532,0.94608005,1.156274269,0.00072237,9.49E-05,0.000340101,0.001331194,0.002517742,0.705313287,0.702622225,0.704039035,0.707140909,0.708892162,0.708301905,0.469716363,0.604790762,0.805114601,0.89975423,0.15440015,0.01138036,0.067603146,0.268200905,0.422302404,0.119219716,0.01855696,0.065843581,0.170219017,0.234005318,0,0,0,0,0,2.407129422,1.430390777,1.97196779,2.735222133,2.987171337,0.002435434,0.001419985,0.002020586,0.002781317,0.002954981,0.707047048,0.705107999,0.706192979,0.707663127,0.708096219
